acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.621,749671,['Ana Gabriel'],0.576,268760,0.311,0,Latin,0,10,0.132,-15.157,0,36,1990,Ni un Roce (Nem um Toque),0.0429,137.862,0.307,1990
0.816,783909,['Antonio Aguilar'],0.442,236913,0.372,0,Latin,0,5,0.226,-9.485,1,34,1/1/1990,Caballo Prieto Azabache,0.0512,180.117,0.856,1990
0.745,783909,['Antonio Aguilar'],0.654,204730,0.43,0,Latin,0,0,0.098,-8.116,1,34,1/1/1990,El Alazán Y El Rocío,0.0355,97.615,0.972,1990
0.407,783909,['Antonio Aguilar'],0.612,215446,0.553,0,Latin,0,0,0.161,-7.242,1,34,1/1/1990,El Moro De ******,0.0375,132.958,0.975,1990
0.686,783909,['Antonio Aguilar'],0.466,267494,0.352,0,Latin,0,9,0.0704,-8.738,1,42,1/1/1990,El ***** Lobo Gateado (La Yegua Colorada),0.086,198.875,0.979,1990
0.991,781837,['Antonio Carlos Jobim'],0.356,152000,0.0145,0,Latin,0.922,2,0.0945,-31.366,1,34,1990,****** Road to the Sun,0.0526,78.685,0.196,1990
0.898,781837,['Antonio Carlos Jobim'],0.657,322333,0.169,0,Latin,0.00019,5,0.0837,-16.875,0,45,8/21/1990,The **** From Ipanema,0.036,129.772,0.456,1990
0.0121,511041,['Aterciopelados'],0.734,203347,0.693,0,Latin,0.000144,4,0.322,-5.083,0,34,1/1/1990,El Estuche,0.119,89.074,0.708,1990
0.881,639397,['Caetano Veloso'],0.56,185667,0.156,0,Latin,1.95E-05,5,0.241,-17.285,1,29,1/1/1990,O Leaozinho,0.0497,126.64,0.558,1990
0.514,639397,['Caetano Veloso'],0.651,193667,0.229,0,Latin,0,2,0.298,-14.848,0,26,1/1/1990,Qualquer Coisa,0.0468,111.776,0.671,1990
0.615,639397,['Caetano Veloso'],0.672,197160,0.181,0,Latin,0,0,0.14,-16.322,1,25,1/1/1990,Sampa,0.0556,114.712,0.5,1990
0.193,639621,['Caifanes'],0.375,259400,0.618,0,Latin,0.00109,0,0.317,-11.751,1,45,6/19/1990,De Noche Todos los Gatos Son Pardos,0.0455,192.409,0.152,1990
0.385,639621,['Caifanes'],0.597,239893,0.72,0,Latin,0.00026,7,0.0879,-10.094,0,44,6/19/1990,La Vida No Es Eterna,0.0292,123.65,0.598,1990
0.549,639621,['Caifanes'],0.629,280933,0.647,0,Latin,5.66E-05,11,0.181,-10.773,0,44,6/19/1990,Aquí No Pasa ****,0.0368,115.776,0.58,1990
0.36,639621,['Caifanes'],0.446,227027,0.857,0,Latin,1.54E-06,0,0.343,-9.687,1,44,6/19/1990,El **** Cósmico,0.0465,165.529,0.562,1990
0.454,639621,['Caifanes'],0.546,230760,0.197,0,Latin,0.00307,2,0.106,-17.716,1,44,6/19/1990,Amárrate a una Escoba y Vuela Lejos,0.0317,122.582,0.181,1990
0.212,639621,['Caifanes'],0.698,183640,0.598,0,Latin,0.000186,9,0.813,-12.765,1,40,6/19/1990,El Elefante,0.0433,133.994,0.656,1990
0.44,639621,['Caifanes'],0.425,215867,0.479,0,Latin,0.000109,2,0.378,-12.22,1,69,6/19/1990,La Célula Que Explota,0.0419,123.217,0.279,1990
0.574,639621,['Caifanes'],0.368,282133,0.592,0,Latin,0.00144,7,0.0674,-11.042,1,59,6/19/1990,Los Dioses Ocultos,0.0331,127.593,0.398,1990
0.393,639621,['Caifanes'],0.655,287027,0.495,0,Latin,0.00819,9,0.12,-13.391,1,53,6/19/1990,Antes de Que Nos Olviden,0.0311,119.669,0.196,1990
0.0729,639621,['Caifanes'],0.576,219267,0.708,0,Latin,0.000581,7,0.0756,-10.319,1,50,6/19/1990,Detrás de Ti,0.0401,140.703,0.718,1990
0.528,639621,['Caifanes'],0.438,354507,0.539,0,Latin,5.36E-06,9,0.115,-11.746,1,46,6/19/1990,Sombras en Tiempos Perdidos,0.0285,161.519,0.309,1990
0.804,52062,['Chayanne'],0.249,247933,0.238,0,Latin,0,6,0.135,-15.612,1,57,1990,Tiempo De Vals,0.0325,168.233,0.317,1990
0.425,52062,['Chayanne'],0.565,258627,0.505,0,Latin,0,10,0.0772,-13.336,1,55,1990,Completamente Enamorados,0.0291,137.112,0.4,1990
0.267,120067,['Cornelio Reyna'],0.694,172629,0.372,0,Latin,0,9,0.0862,-7.248,1,41,1/1/1990,Mandale Una Carta,0.0403,109.38,0.831,1990
0.481,194380,['Emmanuel'],0.191,246507,0.452,0,Latin,3.52E-06,10,0.588,-13.173,1,43,1990,Pobre Diablo,0.0621,200.599,0.402,1990
0.349,194380,['Emmanuel'],0.465,230800,0.371,0,Latin,5.44E-05,2,0.0644,-14.878,0,40,1990,Eso Era la Vida,0.0497,76.649,0.302,1990
0.202,194380,['Emmanuel'],0.689,226693,0.46,0,Latin,2.16E-05,2,0.186,-13.515,0,42,1990,Detenedla Ya,0.0351,126.908,0.377,1990
0.0488,194380,['Emmanuel'],0.73,211107,0.488,0,Latin,2.32E-05,9,0.141,-16.005,0,43,1990,Seguía Lloviendo Afuera,0.0344,125.186,0.776,1990
0.184,194380,['Emmanuel'],0.584,222933,0.501,0,Latin,0,7,0.574,-12.988,0,49,1990,Este Terco Corazon,0.054,152.733,0.902,1990
0.602,179335,['Flaco Jiménez'],0.827,172600,0.439,0,Latin,0.00239,5,0.0559,-14.28,1,33,1/1/1990,Ay Te Dejo en San Antonio,0.0786,118.118,0.968,1990
0.633,548020,['Gilberto Santa Rosa'],0.739,342133,0.682,0,Latin,1.98E-05,8,0.107,-8.041,1,31,1990,Amor Mio No Te Vayas,0.0463,98.621,0.976,1990
0.539,548020,['Gilberto Santa Rosa'],0.7,333227,0.693,0,Latin,4.62E-06,10,0.089,-6.878,1,63,1990,Conciencia,0.0367,88.383,0.891,1990
0.574,548020,['Gilberto Santa Rosa'],0.632,314027,0.677,0,Latin,0.0037,0,0.332,-8.629,1,43,1990,Perdóname,0.0317,158.275,0.838,1990
0.418,548020,['Gilberto Santa Rosa'],0.725,302827,0.685,0,Latin,9.31E-06,5,0.154,-9.505,0,53,1990,Sin Voluntad,0.0348,81.23,0.894,1990
0.656,548020,['Gilberto Santa Rosa'],0.77,323067,0.713,0,Latin,6.21E-06,8,0.295,-8.734,1,45,1990,Qué Manera de Quererte,0.0388,91.595,0.895,1990
0.624,548020,['Gilberto Santa Rosa'],0.485,311467,0.636,0,Latin,1.32E-05,7,0.112,-9.121,1,37,1990,Vivir Sin Ella,0.0479,175.749,0.913,1990
0.221,548020,['Gilberto Santa Rosa'],0.647,345400,0.579,0,Latin,0.000153,11,0.203,-9.599,0,44,1990,Me Volvieron A Hablar De Ella,0.0364,168.44,0.639,1990
0.186,220403,['Hombres G'],0.858,134520,0.566,0,Latin,1.18E-06,9,0.101,-6.389,1,43,1990,Estoy pintando tu sonrisa,0.0389,104.371,0.969,1990
0.123,99730,['India'],0.733,293267,0.872,0,Latin,0.256,7,0.322,-9.544,1,27,1990,Dancing on the Fire,0.0681,115.801,0.806,1990
0.562,337404,['Jerry Rivera'],0.72,317933,0.582,0,Latin,2.36E-06,8,0.0556,-11.262,1,44,1990,Tal Vez,0.0443,165.658,0.922,1990
0.571,337404,['Jerry Rivera'],0.723,317933,0.549,0,Latin,2.97E-06,8,0.0575,-12.888,1,40,9/25/1990,Tal Vez,0.0464,165.623,0.916,1990
0.649,337404,['Jerry Rivera'],0.744,271859,0.56,0,Latin,1.93E-05,0,0.0492,-9.085,0,43,1990,**** Sin Ti,0.0378,85.737,0.812,1990
0.729,337404,['Jerry Rivera'],0.692,288507,0.461,0,Latin,0,5,0.0766,-11.513,1,36,1990,Como un Milagro,0.034,156.446,0.904,1990
0.454,337404,['Jerry Rivera'],0.711,289414,0.676,0,Latin,0,2,0.0325,-8.547,1,33,1990,En Las Nubes,0.0389,86.978,0.776,1990
0.734,337404,['Jerry Rivera'],0.728,305067,0.548,0,Latin,2.38E-06,10,0.0852,-11.597,0,41,1990,Esa Niña,0.0391,165.504,0.951,1990
0.549,337404,['Jerry Rivera'],0.679,301573,0.62,0,Latin,0.0189,0,0.0774,-10.943,1,66,1990,Amores Como el Nuestro,0.0469,179.505,0.619,1990
0.592,337404,['Jerry Rivera'],0.733,298347,0.603,0,Latin,0,1,0.0556,-8.673,1,64,1990,Qué Hay de Malo,0.044,91.941,0.817,1990
0.547,337404,['Jerry Rivera'],0.752,295640,0.663,0,Latin,0,5,0.068,-9.019,0,57,1990,Cara de Niño,0.0459,92.829,0.961,1990
0.609,337404,['Jerry Rivera'],0.673,230187,0.718,0,Latin,6.88E-05,1,0.316,-4.666,1,58,1990,Cuenta Conmigo,0.0379,176.89,0.917,1990
0.705,337404,['Jerry Rivera'],0.69,223440,0.653,0,Latin,2.55E-05,0,0.0525,-5.15,1,54,1990,Casi un Hechizo,0.0402,92.99,0.833,1990
0.326,337404,['Jerry Rivera'],0.528,211587,0.714,0,Latin,2.62E-06,5,0.158,-7.282,1,57,1990,Ese,0.246,79.344,0.603,1990
0.791,337404,['Jerry Rivera'],0.614,137187,0.442,0,Latin,0,5,0.144,-7.52,1,55,1990,Ese - Balada,0.0361,147.745,0.511,1990
0.694,337404,['Jerry Rivera'],0.741,272200,0.465,0,Latin,2.35E-05,0,0.0605,-12.241,0,48,9/25/1990,**** Sin Ti,0.0413,85.744,0.858,1990
0.59,337404,['Jerry Rivera'],0.627,246907,0.801,0,Latin,0.0067,0,0.0649,-4.028,1,44,1990,Amores Como el Nuestro,0.0377,88.851,0.619,1990
0.206,337404,['Jerry Rivera'],0.737,269398,0.586,0,Latin,0,10,0.0399,-8.215,1,46,1990,Dia Y Noche Pienso En Ti,0.0369,95.081,0.846,1990
0.358,143559,['Joaquín Sabina'],0.352,301040,0.538,0,Latin,0,7,0.133,-10.816,0,53,5/7/1990,Con la Frente Marchita,0.116,169.902,0.501,1990
0.579,822874,['José José'],0.285,209133,0.433,0,Latin,0,5,0.0783,-13.524,1,30,1990,Mi Niña,0.0363,107.382,0.482,1990
0.186,822874,['José José'],0.251,289107,0.373,0,Latin,4.06E-06,10,0.147,-15.092,1,26,1990,"Amor, Amor",0.0366,78.417,0.0948,1990
0.677,822874,['José José'],0.33,251667,0.433,0,Latin,0,0,0.164,-12.798,0,58,1990,El Triste,0.042,109.864,0.485,1990
0.814,822874,['José José'],0.434,213800,0.437,0,Latin,0.000391,0,0.338,-12.296,1,48,1990,Lo Que No Fue No Será,0.0348,76.319,0.493,1990
0.928,822874,['José José'],0.402,216907,0.113,0,Latin,0,9,0.233,-19.971,0,48,1990,Almohada,0.044,74,0.125,1990
0.649,822874,['José José'],0.763,218333,0.903,0,Latin,0,1,0.101,-4.939,1,57,11/7/1990,Piel de Azúcar,0.0312,133.038,0.974,1990
0.81,822874,['José José'],0.424,224600,0.504,0,Latin,3.93E-06,7,0.188,-7.736,1,55,11/7/1990,Amnesia,0.0333,81.849,0.174,1990
0.806,822874,['José José'],0.317,215333,0.207,0,Latin,0,9,0.0813,-15.859,0,52,1990,La Nave del Olvido,0.0363,96.445,0.558,1990
0.839,822874,['José José'],0.228,248507,0.386,0,Latin,8.57E-05,0,0.541,-12.302,1,39,1990,"Lo Pasado, Pasado",0.0323,155.33,0.193,1990
0.347,240252,['Juan Gabriel'],0.441,1555840,0.82,0,Latin,0,2,0.979,-8.845,0,45,12/25/1990,Hasta Que Te Conocí (Popurrí) [En Vivo] - En el Palacio de Bellas Artes,0.111,114.417,0.464,1990
0.131,240252,['Juan Gabriel'],0.433,220907,0.326,0,Latin,0,9,0.464,-11.055,1,41,12/25/1990,Se Me Olvidó Otra Vez (En Vivo) - En el Palacio de Bellas Artes,0.0599,88.546,0.436,1990
0.689,240252,['Juan Gabriel'],0.515,239427,0.387,0,Latin,0,4,0.126,-7.343,0,71,1/1/1990,Abrázame Muy Fuerte,0.0567,135.739,0.312,1990
0.162,240252,['Juan Gabriel'],0.257,428467,0.421,0,Latin,0,9,0.952,-11.296,1,55,12/25/1990,Amor Eterno (En Vivo) - En el Palacio de Bellas Artes,0.0389,199.214,0.53,1990
0.652,240252,['Juan Gabriel'],0.282,275000,0.392,0,Latin,0,2,0.925,-10.859,0,49,12/25/1990,De Mí Enamórate (En Vivo) - En el Palacio de Bellas Artes,0.0479,89.594,0.225,1990
0.287,240252,['Juan Gabriel'],0.335,159493,0.741,0,Latin,0,2,0.737,-8.737,1,47,12/25/1990,Ya Lo Pasado Pasado (En Vivo) - En el Palacio de Bellas Artes,0.044,91.41,0.452,1990
0.613,240252,['Juan Gabriel'],0.147,266733,0.483,0,Latin,0.539,7,0.649,-11.831,1,45,12/25/1990,"Obertura: No Discutamos, Mi Fracaso, Adiós Amor, ..Te Vas (En Vivo) - En el Palacio de Bellas Artes",0.0692,174.09,0.173,1990
0.202,240252,['Juan Gabriel'],0.195,178507,0.905,0,Latin,0,2,0.875,-7.746,1,45,12/25/1990,Viva México / Guadalajara (En Vivo) - En el Palacio de Bellas Artes,0.0878,199.179,0.465,1990
0.494,822913,['Liberación'],0.535,162013,0.666,0,Latin,1.59E-06,9,0.0775,-7.905,1,50,1/1/1990,El Muñeco,0.0444,203.826,0.96,1990
0.213,822913,['Liberación'],0.662,198187,0.853,0,Latin,0.0201,8,0.0584,-7.522,1,48,1/1/1990,La Burbuja,0.0464,94.737,0.922,1990
0.136,288111,['Los Fabulosos Cadillacs'],0.755,252427,0.922,0,Latin,2.91E-06,11,0.274,-4.83,0,48,6/18/1990,Demasiada Presión - Remasterizado ****,0.0696,107.853,0.904,1990
0.728,354189,['Los Panchos'],0.628,142000,0.265,0,Latin,0,5,0.172,-13.409,1,28,1/12/1990,Esta ***** Vi Llover,0.0368,100.981,0.416,1990
0.75,354189,['Los Panchos'],0.59,165267,0.352,0,Latin,0,0,0.145,-14.049,1,27,1/12/1990,Llévatela,0.0377,93.53,0.862,1990
0.869,354189,['Los Panchos'],0.763,171000,0.328,0,Latin,0.015,2,0.234,-15.124,0,44,1/12/1990,Si Tú Me Dices Ven (Lodo),0.0624,103.679,0.656,1990
0.686,806336,['Los Tigres del Norte'],0.879,174067,0.559,0,Latin,1.74E-06,0,0.0891,-5.685,1,40,1/1/1990,Corazon Usado,0.0387,105.157,0.96,1990
0.584,806336,['Los Tigres del Norte'],0.567,165693,0.325,0,Latin,0,7,0.0907,-10.647,1,35,1/1/1990,Gema,0.0303,94.386,0.759,1990
0.59,806336,['Los Tigres del Norte'],0.771,177120,0.618,0,Latin,0,9,0.0957,-8.193,0,41,1/1/1990,Ya Te Vele,0.0471,117.519,0.968,1990
0.267,311680,['Luis Miguel'],0.634,259067,0.904,0,Latin,8.25E-06,1,0.22,-7.564,1,50,1/1/1990,Alguien Como Tú,0.0981,99.939,0.735,1990
0.306,311680,['Luis Miguel'],0.582,264573,0.908,0,Latin,3.19E-05,8,0.147,-7.154,1,49,1/1/1990,Cuestión De Piel,0.0666,100.076,0.682,1990
0.482,311680,['Luis Miguel'],0.519,191827,0.575,0,Latin,1.18E-06,0,0.112,-7.421,1,45,1/1/1990,Más,0.028,75.897,0.346,1990
0.522,311680,['Luis Miguel'],0.542,272827,0.665,0,Latin,0,0,0.177,-8.121,1,69,1/1/1990,Tengo Todo Excepto a Ti,0.0297,147.977,0.417,1990
0.492,311680,['Luis Miguel'],0.516,263907,0.675,0,Latin,1.29E-05,8,0.0902,-7.355,1,63,1/1/1990,Entrégate,0.0323,142.123,0.381,1990
0.399,311680,['Luis Miguel'],0.664,238933,0.866,0,Latin,0.000126,2,0.177,-7.658,1,55,1/1/1990,Oro De Ley,0.0588,104.027,0.751,1990
0.238,311680,['Luis Miguel'],0.549,224493,0.744,0,Latin,0,11,0.252,-8.028,0,52,1/1/1990,Hoy El Aire Huele a Ti,0.0431,145.747,0.573,1990
0.588,311680,['Luis Miguel'],0.467,245133,0.628,0,Latin,0,5,0.236,-7.553,0,52,1/1/1990,Más Allá De Todo,0.0336,142.743,0.333,1990
0.696,311680,['Luis Miguel'],0.294,202200,0.449,0,Latin,0,1,0.0699,-9.336,1,52,1/1/1990,Amante Del Amor,0.0343,164.779,0.273,1990
0.286,311680,['Luis Miguel'],0.629,249000,0.979,0,Latin,0.000205,5,0.0516,-5.985,1,52,1/1/1990,Será Que No Me Amas (Blame It on the Boogie),0.0904,107.853,0.592,1990
0.336,673621,['Maná'],0.727,232867,0.881,0,Latin,1.50E-06,7,0.115,-3.229,1,35,7/2/1990,Estoy Agotado,0.0404,114.193,0.811,1990
0.383,673621,['Maná'],0.727,256867,0.842,0,Latin,1.28E-06,1,0.0568,-4.571,0,36,7/2/1990,Falta Amor,0.0393,136.065,0.863,1990
0.0557,673621,['Maná'],0.742,279307,0.629,0,Latin,0.000134,11,0.173,-4.842,0,34,7/2/1990,Soledad,0.0465,144.471,0.61,1990
0.229,673621,['Maná'],0.72,227867,0.784,0,Latin,0,1,0.0334,-5.456,0,34,7/2/1990,Refrigerador,0.0403,138.054,0.785,1990
0.323,673621,['Maná'],0.681,257827,0.901,0,Latin,2.40E-06,9,0.226,-5.882,1,34,7/2/1990,Gitana,0.0381,100.289,0.609,1990
0.317,673621,['Maná'],0.583,284867,0.772,0,Latin,0.000101,1,0.127,-4.299,0,33,7/2/1990,No Me Mires Así,0.0277,148.247,0.74,1990
0.603,673621,['Maná'],0.707,238773,0.841,0,Latin,0.000102,0,0.0369,-6.221,1,32,7/2/1990,Maeo,0.0389,80.351,0.932,1990
0.715,673621,['Maná'],0.374,194733,0.397,0,Latin,0,4,0.127,-7.397,0,29,1990,La Puerta Azul - **** Remasterizado,0.0292,136.636,0.216,1990
0.45,673621,['Maná'],0.643,250107,0.809,0,Latin,1.22E-06,7,0.154,-3.275,1,69,7/2/1990,Rayando El Sol,0.028,112.677,0.499,1990
0.484,673621,['Maná'],0.748,252960,0.963,0,Latin,2.58E-05,9,0.316,-3.277,1,46,7/2/1990,Perdido En Un Barco,0.0512,104.395,0.604,1990
0.274,673621,['Maná'],0.804,245600,0.834,0,Latin,1.61E-05,6,0.0881,-4.644,1,47,7/2/1990,Buscándola,0.0316,96.339,0.72,1990
0.54,468632,['Ricardo Montaner'],0.524,240907,0.478,0,Latin,0,0,0.182,-7.069,1,47,1/1/1990,En el último lugar del mundo,0.0301,123.952,0.281,1990
0.324,468632,['Ricardo Montaner'],0.386,231827,0.481,0,Latin,1.02E-05,7,0.065,-8.597,1,45,1/1/1990,Ojos ******,0.0326,68.907,0.215,1990
0.716,468632,['Ricardo Montaner'],0.309,240667,0.456,0,Latin,0,9,0.0889,-7.049,0,44,1/1/1990,Sólo con un beso,0.0328,102.452,0.16,1990
0.472,468632,['Ricardo Montaner'],0.413,289867,0.53,0,Latin,1.31E-06,3,0.158,-7.389,1,69,1/1/1990,Tan enamorados,0.0326,138.68,0.149,1990
0.631,468632,['Ricardo Montaner'],0.545,298293,0.499,0,Latin,0,4,0.239,-6.587,1,66,1/1/1990,Me va a extrañar (aka Unchain My Heart),0.0281,131.066,0.178,1990
0.746,468632,['Ricardo Montaner'],0.488,257773,0.385,0,Latin,0,5,0.145,-7.08,1,61,1/1/1990,La cima del cielo,0.0265,137.963,0.185,1990
0.731,468632,['Ricardo Montaner'],0.388,312333,0.331,0,Latin,4.19E-06,0,0.249,-9.561,1,61,1/1/1990,Déjame llorar,0.0305,95.004,0.0996,1990
0.611,468632,['Ricardo Montaner'],0.4,271320,0.569,0,Latin,1.07E-06,0,0.1,-3.645,1,57,1/1/1990,El poder de tu amor,0.0289,108.595,0.0881,1990
0.741,468632,['Ricardo Montaner'],0.615,239933,0.511,0,Latin,0,2,0.202,-6.882,1,54,1/1/1990,Castillo azul,0.0303,120.059,0.167,1990
0.641,468632,['Ricardo Montaner'],0.528,237933,0.47,0,Latin,0,5,0.365,-6.969,0,52,1/1/1990,Será,0.0264,107.945,0.154,1990
0.189,4852,['Selena'],0.52,148027,0.557,0,Latin,0,8,0.0619,-11.304,1,28,1990,Ven Conmigo,0.189,203.77,0.945,1990
0.422,4852,['Selena'],0.364,196813,0.496,0,Latin,0,11,0.145,-11.931,0,45,1990,Ya Ves,0.0328,209.245,0.894,1990
0.0554,4852,['Selena'],0.673,247040,0.73,0,Latin,1.16E-06,1,0.427,-11.206,0,40,1990,Enamorada De Ti,0.0412,107.538,0.89,1990
0.515,4852,['Selena'],0.708,179613,0.663,0,Latin,3.50E-06,0,0.084,-9.343,1,36,1990,Baila Esta ******,0.127,182.822,0.788,1990
0.00916,753507,['Soda Stereo'],0.603,355067,0.657,0,Latin,0.0167,7,0.0704,-7.938,1,51,10/9/1990,Hombre Al Agua - Remasterizado ****,0.0265,97.113,0.623,1990
0.0018,753507,['Soda Stereo'],0.582,263280,0.864,0,Latin,0.000578,4,0.17,-6.356,1,51,10/9/1990,(En) El Séptimo Día - Remasterizado ****,0.026,106.191,0.89,1990
0.0112,753507,['Soda Stereo'],0.548,218747,0.727,0,Latin,0.00687,0,0.174,-7.68,1,48,10/9/1990,**** (Mil Nueve Noventa) - Remasterizado ****,0.0286,95.112,0.744,1990
0.0149,753507,['Soda Stereo'],0.543,262747,0.829,0,Latin,0.06,2,0.552,-6.823,1,48,10/9/1990,Cae El Sol - Remasterizado ****,0.0339,94.147,0.28,1990
0.419,753507,['Soda Stereo'],0.595,145493,0.238,0,Latin,2.71E-05,2,0.153,-12.862,1,50,10/9/1990,Té Para 3 - Remasterizado ****,0.0322,116.638,0.328,1990
0.000638,753507,['Soda Stereo'],0.536,212747,0.749,0,Latin,0.555,2,0.272,-6.392,1,71,10/9/1990,De Música Ligera - Remasterizado ****,0.0282,124.235,0.796,1990
0.000293,753507,['Soda Stereo'],0.409,226920,0.71,0,Latin,0.51,9,0.0827,-6.686,1,53,10/9/1990,Sueles Dejarme Solo - Remasterizado ****,0.0293,153.638,0.274,1990
0.00559,753507,['Soda Stereo'],0.551,246693,0.608,0,Latin,0.0143,7,0.137,-10.231,1,55,10/9/1990,Entre Caníbales - Remasterizado ****,0.0277,112.318,0.604,1990
0.0122,753507,['Soda Stereo'],0.531,304053,0.751,0,Latin,0.00396,4,0.396,-7.566,1,55,10/9/1990,Un Millón De Años Luz - Remasterizado ****,0.0251,95.215,0.53,1990
0.000848,753507,['Soda Stereo'],0.635,247453,0.789,0,Latin,0.00348,4,0.331,-6.815,0,53,10/9/1990,Canción Animal - Remasterizado ****,0.0244,105.119,0.716,1990
0.35,790224,['Tony Vega'],0.574,309827,0.762,0,Latin,2.35E-06,7,0.274,-9.216,0,33,1/1/1990,Lo Mío Es Amor,0.0389,163.663,0.905,1990
0.273,790224,['Tony Vega'],0.476,299893,0.869,0,Latin,0,5,0.0557,-8.373,0,39,1/1/1990,Ella,0.0341,97.843,0.951,1990
0.746,197424,['Vicente Fernández'],0.499,178893,0.305,0,Latin,0,5,0.0871,-8.969,1,34,1990,De Que Me Sirve Ser Rey,0.0366,86.611,0.575,1990
0.663,197424,['Vicente Fernández'],0.501,191333,0.301,0,Latin,1.76E-05,2,0.111,-11.101,1,33,1990,Es Hora De Partir,0.0286,83.068,0.379,1990
0.603,197424,['Vicente Fernández'],0.612,140107,0.587,0,Latin,0,9,0.0631,-5.78,1,55,1990,De Un Rancho A Otro,0.057,124.551,0.969,1990
0.645,197424,['Vicente Fernández'],0.396,163333,0.418,0,Latin,0,9,0.257,-7.526,1,43,1990,Aprendiste a Volar,0.0403,156.875,0.469,1990
0.12,197424,['Vicente Fernández'],0.532,193707,0.435,0,Latin,0,0,0.154,-5.74,1,45,11/27/1990,Que Sepan Todos,0.0326,95.49,0.271,1990
0.368,197424,['Vicente Fernández'],0.52,177080,0.389,0,Latin,0.000305,0,0.0785,-5.996,0,46,11/27/1990,Urge,0.0286,92.279,0.465,1990
0.491,894831,"[""Oscar D'León""]",0.806,309359,0.727,0,Latin,0.00396,5,0.0722,-7.412,1,41,12/31/1991,El Baile Del Suavecito,0.0431,95.074,0.89,1991
0.657,507558,['Tito Nieves'],0.53,302573,0.713,0,Latin,2.54E-05,8,0.168,-9.347,1,28,1/1/1991,Sonámbulo,0.0513,183.316,0.784,1991
0.444,607283,['Tito Puente'],0.748,155693,0.626,0,Latin,0.166,7,0.0445,-9.086,1,39,8/13/1991,El Cayuco,0.0588,127.688,0.91,1991
0.0151,617536,['Alejandra Guzmán'],0.608,208360,0.908,0,Latin,0,7,0.284,-10.783,1,45,1/1/1991,Reina De Corazones,0.0308,131.661,0.937,1991
0.134,617536,['Alejandra Guzmán'],0.734,239880,0.679,0,Latin,5.97E-05,9,0.197,-11.524,0,45,1/1/1991,Güera,0.028,108.722,0.841,1991
0.273,617536,['Alejandra Guzmán'],0.504,301173,0.466,0,Latin,0.000156,2,0.196,-13.952,1,44,1/1/1991,Rosas Rojas,0.0321,139.603,0.282,1991
0.00145,617536,['Alejandra Guzmán'],0.594,171400,0.796,0,Latin,6.21E-06,0,0.377,-11.143,0,36,1/1/1991,La Plaga,0.0307,145.227,0.868,1991
0.541,617536,['Alejandra Guzmán'],0.542,257933,0.538,0,Latin,0,0,0.079,-12.536,1,45,1/1/1991,Bye Mamá,0.0464,151.97,0.291,1991
0.197,617536,['Alejandra Guzmán'],0.463,283133,0.325,0,Latin,0,11,0.0641,-14.762,1,67,1/1/1991,Hacer El Amor Con Otro,0.0301,135.728,0.386,1991
