acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.901,26350,['Wolfgang Amadeus Mozart'],0.409,268533,0.31,0,Classical,2.95E-05,2,0.956,-18.894,1,0,1/1/1942,"Le nozze di Figaro, K. *** (Excerpts Sung in German): Der Prozess schon gewonnen",0.446,93.286,0.444,1942
0.981,26350,['Wolfgang Amadeus Mozart'],0.129,417080,0.173,0,Classical,0.783,2,0.0699,-14.929,1,0,1942,"Clarinet Concerto in A Major, K. **** II. Adagio",0.0387,79.54,0.0623,1942
0.984,26350,['Wolfgang Amadeus Mozart'],0.429,470400,0.146,0,Classical,0.886,10,0.129,-17.735,1,0,1942,"Piano Concerto No. ** in B-Flat Major, K. 595: III. Allegro",0.0366,112.759,0.46,1942
0.94,26350,['Wolfgang Amadeus Mozart'],0.399,194147,0.473,0,Classical,0.932,7,0.166,-10.122,0,0,1942,"Symphony No. ** in G Minor, K. **** IV. Allegro",0.0386,126.525,0.664,1942
0.995,26350,['Wolfgang Amadeus Mozart'],0.713,135560,0.0441,0,Classical,5.46E-05,5,0.111,-24.159,1,0,1/1/1942,"Le nozze di Figaro, K. *** (Excerpts Sung in German): Will der Herr Graf ein Tänzchen nun wagen",0.081,80.716,0.46,1942
0.996,26350,['Wolfgang Amadeus Mozart'],0.306,320133,0.0489,0,Classical,0.527,2,0.145,-25.717,1,0,1/1/1942,"Don Giovanni, K. *** (Excerpts Sung in German): Schöne Donna! Dies genaue Register",0.0487,80.185,0.343,1942
0.991,26350,['Wolfgang Amadeus Mozart'],0.353,197800,0.252,0,Classical,0.000658,4,0.185,-20.215,1,0,1/1/1942,"Die Zauberflöte, K. *** (Excerpts): Dies Bildnis sind bezaubernd schön",0.0506,83.452,0.453,1942
0.912,26350,['Wolfgang Amadeus Mozart'],0.313,277080,0.341,0,Classical,0.91,7,0.169,-9.315,0,0,1942,"Symphony No. ** in G Minor, K. **** I. Allegro con brio",0.0319,96.449,0.377,1942
0.994,26350,['Wolfgang Amadeus Mozart'],0.55,227960,0.0983,0,Classical,0.175,1,0.637,-20.05,1,1,1/1/1942,"Le nozze di Figaro, K. *** (Excerpts): Non più andrai, farfallone amoroso",0.216,136.703,0.378,1942
0.991,26350,['Wolfgang Amadeus Mozart'],0.367,748400,0.219,0,Classical,0.817,9,0.169,-13.04,1,0,1942,"Clarinet Concerto in A Major, K. **** I. Allegro",0.0404,118.518,0.394,1942
0.983,26350,['Wolfgang Amadeus Mozart'],0.47,160733,0.254,0,Classical,0.00398,7,0.182,-15.876,1,0,1/1/1942,"Don Giovanni, K. *** (Excerpts): Or sai chi l'onore",0.0954,91.463,0.244,1942
0.995,26350,['Wolfgang Amadeus Mozart'],0.354,213800,0.0616,0,Classical,0.168,9,0.121,-20.233,1,0,1/1/1942,"Le nozze di Figaro, K. *** (Excerpts Sung in German): So lang hab ich geschmachtet",0.0583,91.318,0.291,1942
0.988,1950198,['Bidu Sayão'],0.395,94600,0.0509,0,Classical,0.000118,9,0.0803,-19.686,1,0,1942,Si tu le veux!,0.0465,96.78,0.183,1942
0.983,1950198,['Bidu Sayão'],0.288,121800,0.209,0,Classical,0.00256,4,0.114,-18.154,1,0,1942,Si mes vers avaient des ailes,0.0391,104.289,0.0407,1942
0.958,1950198,['Bidu Sayão'],0.481,210360,0.212,0,Classical,0.00175,0,0.17,-12.158,1,1,1942,Je veux vivre from Roméo et Juliette (Act I),0.0607,117.551,0.392,1942
0.994,1950198,['Bidu Sayão'],0.408,86440,0.0363,0,Classical,1.30E-05,9,0.0623,-21.121,1,0,1942,"Toi, le cur de la rose from L'enfant et les sortiléges",0.0498,72.597,0.0875,1942
0.992,1950198,['Bidu Sayão'],0.395,138667,0.0582,0,Classical,0.000335,11,0.1,-16.805,1,0,1942,Folk Songs of Brazil: Ó kinimbá,0.0421,100.967,0.15,1942
0.962,1950198,['Bidu Sayão'],0.348,245200,0.102,0,Classical,2.42E-05,10,0.173,-17.876,1,0,1942,Je suis encore from Manon (Act I),0.04,102.549,0.0898,1942
0.934,1950198,['Bidu Sayão'],0.204,421107,0.184,0,Classical,0.154,2,0.135,-16.512,0,7,1942,Aria - Cantilena from Bachiana brasileira No. 5,0.0375,104.084,0.0899,1942
0.976,1950198,['Bidu Sayão'],0.27,203293,0.232,0,Classical,0.0032,3,0.106,-17.363,1,0,1942,Chanson triste,0.0408,98.026,0.0724,1942
0.981,1950198,['Bidu Sayão'],0.379,205267,0.0993,0,Classical,0,9,0.102,-17.016,0,0,1942,Roi de Thule from Faust (Act III),0.0469,103.359,0.151,1942
0.974,1950198,['Bidu Sayão'],0.286,274467,0.176,0,Classical,7.63E-06,2,0.178,-13.573,1,0,1942,Mi chiamano Mimì from La bohème (Act I),0.0423,97.38,0.0814,1942
0.955,1950198,['Bidu Sayão'],0.231,268040,0.227,0,Classical,0.000165,1,0.542,-15.336,1,0,1942,"Ballatella (""Qual fiamma avea nel guardo"") from I Pagliacci",0.0535,71.837,0.169,1942
0.993,1950198,['Bidu Sayão'],0.433,186827,0.0571,0,Classical,1.85E-05,5,0.11,-18.081,0,3,1942,Folk Songs of Brazil: A casinha pequenina,0.0886,79.515,0.248,1942
0.991,1950198,['Bidu Sayão'],0.509,160000,0.108,0,Classical,0.0225,5,0.106,-17.882,1,0,1942,Folk Songs of Brazil: Meu boi barroso,0.113,74.995,0.284,1942
0.945,1950198,['Bidu Sayão'],0.289,273293,0.251,0,Classical,1.82E-05,10,0.134,-12.831,0,0,1942,"Un bel dì, vedremo from Madama Butterfly (Act II)",0.0374,102.898,0.175,1942
0.977,1950198,['Bidu Sayão'],0.286,192373,0.171,0,Classical,8.08E-06,1,0.0971,-15.772,1,0,1942,"Addìo, senza rancor from La bohème",0.0404,109.813,0.0485,1942
0.987,1950198,['Bidu Sayão'],0.357,232227,0.135,0,Classical,0.00237,0,0.133,-16.315,1,0,1942,"Restons ici... Voyons, Manon from Manon (Act I)",0.0497,100.223,0.0636,1942
0.992,1950198,['Bidu Sayão'],0.365,261933,0.145,0,Classical,0.0015,8,0.1,-16.503,0,0,1942,De fleurs,0.0483,101.214,0.0528,1942
0.99,1950198,['Bidu Sayão'],0.209,158307,0.0674,0,Classical,0.014,0,0.14,-19.099,0,0,1942,Folk Songs of Brazil: Ogundé uareré,0.0384,67.08,0.198,1942
0.98,1950198,['Bidu Sayão'],0.317,255507,0.061,0,Classical,4.96E-06,0,0.158,-19.037,0,0,1942,"Adieu, notre ****** table from Manon (Act II) - Voice",0.0454,118.694,0.0433,1942
0.972,1950198,['Bidu Sayão'],0.319,137307,0.246,0,Classical,0.00129,9,0.345,-13.432,1,0,1942,Quando m'en vo soletta (Musetta's Waltz) from La bohème (Act II),0.0478,106.959,0.187,1942
0.995,1950198,['Bidu Sayão'],0.383,118573,0.0852,0,Classical,0.00238,9,0.119,-18.068,1,0,1942,Folk Songs of Brazil: ******************,0.042,99.642,0.278,1942
0.993,1950198,['Bidu Sayão'],0.478,180133,0.0812,0,Classical,3.92E-05,5,0.0556,-17.761,0,1,1942,Folk Songs of Brazil: São-João da ra-rão,0.0616,113.853,0.196,1942
0.958,1950198,['Bidu Sayão'],0.298,263467,0.144,0,Classical,6.17E-05,0,0.105,-16.826,1,1,1942,"La sonnambula: Ah, non credea mirarti",0.0422,105.55,0.0594,1942
0.962,1950198,['Bidu Sayão'],0.456,193160,0.105,0,Classical,0.000363,7,0.591,-15.967,1,0,1942,Obéissons from Manon (Act III),0.0501,103.056,0.227,1942
0.966,1950198,['Bidu Sayão'],0.19,295933,0.178,0,Classical,0.000424,7,0.0874,-15.582,1,0,1942,L'année en vain ****** from L'enfant prodigue,0.0501,63.389,0.0476,1942
0.983,1950198,['Bidu Sayão'],0.376,434293,0.153,0,Classical,0.0218,10,0.116,-13.96,0,0,1942,"Ah, fors' è lui...Sempre libera from La traviata (Act I)",0.0534,101.218,0.0723,1942
0.99,1950198,['Bidu Sayão'],0.542,128507,0.133,0,Classical,0.0902,8,0.0836,-15.67,1,0,1942,Folk Songs of Brazil: Capim di Pranta,0.0559,120.005,0.527,1942
0.991,1950198,['Bidu Sayão'],0.244,100493,0.0557,0,Classical,8.04E-06,3,0.109,-22.892,1,0,1942,Le Nelumbo,0.0422,98.736,0.0693,1942
0.976,1950198,['Bidu Sayão'],0.31,232267,0.208,0,Classical,4.27E-05,11,0.241,-15.865,1,3,1942,Jewel Song from Faust (Act III),0.0556,88.723,0.158,1942
0.981,1950198,['Bidu Sayão'],0.639,84507,0.206,0,Classical,0.185,6,0.102,-16.916,1,0,1942,Folk Songs of Brazil: Engenho novo,0.0925,123.432,0.613,1942
0.965,1950198,['Bidu Sayão'],0.275,123240,0.265,0,Classical,0.0207,8,0.182,-14.97,1,0,1942,O mìo babbino caro from Gianni Schicchi,0.0395,107.77,0.0795,1942
0.949,795288,['Pierre Boulez'],0.272,141960,0.132,0,Classical,4.51E-05,7,0.117,-16.64,1,0,1942,Die Nachtigall from Sieben frühe Lieder,0.0493,92.519,0.0781,1942
0.994,26350,['Wolfgang Amadeus Mozart'],0.392,374227,0.0722,0,Classical,0.894,3,0.121,-27.466,1,0,1945,Adagio II,0.0468,92.167,0.253,1945
0.993,26350,['Wolfgang Amadeus Mozart'],0.394,107933,0.162,0,Classical,0.922,7,0.118,-19.824,1,0,1945,Allegro moderato (beginning) I,0.038,67.165,0.659,1945
0.892,26350,['Wolfgang Amadeus Mozart'],0.208,270107,0.245,0,Classical,0.0442,2,0.149,-19.683,1,0,1945,"Violin Concerto No. 3 in G Major, K. **** II. Adagio",0.0498,84.049,0.206,1945
0.839,26350,['Wolfgang Amadeus Mozart'],0.458,219667,0.39,0,Classical,0.00895,10,0.212,-20.811,1,0,1945,"Sonata No. ** in B-Flat, K. 570: Allegretto",0.0502,155.542,0.807,1945
0.975,26350,['Wolfgang Amadeus Mozart'],0.282,341467,0.161,0,Classical,0.637,10,0.266,-22.247,1,0,1945,"Sonata No. ** in B-Flat, K. 570: Allegro",0.0356,67.627,0.467,1945
0.994,26350,['Wolfgang Amadeus Mozart'],0.362,467733,0.0336,0,Classical,0.89,3,0.117,-31.421,1,0,1945,Adagio II,0.0377,95.528,0.332,1945
0.994,26350,['Wolfgang Amadeus Mozart'],0.362,467733,0.0336,0,Classical,0.89,3,0.117,-31.421,1,0,1945,Adagio II,0.0377,95.528,0.332,1945
0.945,26350,['Wolfgang Amadeus Mozart'],0.263,265400,0.0944,0,Classical,0.93,0,0.568,-15.932,1,1,1945,"III. Menuetto - Trio from Symphony No. 36 in C Major, K. *** ""Linz""",0.0392,101.437,0.156,1945
0.989,26350,['Wolfgang Amadeus Mozart'],0.423,385867,0.282,0,Classical,0.888,0,0.316,-16.999,1,1,1945,"III. Allegro vivace ***** from Concerto No. ** for Piano and Orchestra, K. 467",0.0358,84.388,0.454,1945
0.994,26350,['Wolfgang Amadeus Mozart'],0.392,374227,0.0722,0,Classical,0.894,3,0.121,-27.466,1,0,1945,Adagio II,0.0468,92.167,0.253,1945
0.993,26350,['Wolfgang Amadeus Mozart'],0.394,107933,0.162,0,Classical,0.922,7,0.118,-19.824,1,0,1945,Allegro moderato (beginning) I,0.038,67.165,0.659,1945
0.982,179714,['Eileen Farrell'],0.297,282693,0.212,0,Classical,0.00286,1,0.292,-14.267,1,1,1945,"Madama Butterfly, Act II: ""Un bel di vedremo""",0.051,79.2,0.097,1945
0.994,803752,['Glenn Gould'],0.341,130560,0.032,0,Classical,0.909,7,0.142,-28.554,1,1,1945,"Goldberg Variations, BWV 988: Aria da capo - **** Version",0.0451,99.722,0.373,1945
0.992,803752,['Glenn Gould'],0.296,142440,0.124,0,Classical,0.913,0,0.101,-28.025,1,6,1945,"The Well-Tempered Clavier, Book I: Prelude in C Major, BWV 846",0.0492,122.38,0.868,1945
0.967,803752,['Glenn Gould'],0.268,48840,0.389,0,Classical,0.867,7,0.204,-14.714,1,0,1945,"Goldberg Variations, BWV 988: Variation 30. Quodlibet. a * Clav. - **** Version",0.0403,87.227,0.944,1945
0.68,239859,['Leonard Bernstein'],0.378,210667,0.326,0,Classical,0.000605,10,0.102,-16.144,1,0,1945,I. Psalm *** (verse ** & Psalm *** (complete) from Chichester Psalms for Chorus and Orchestra,0.0422,136.212,0.261,1945
0.887,239859,['Leonard Bernstein'],0.372,187867,0.482,0,Classical,0.903,7,0.225,-11.352,1,1,1945,Hoe-Down. Allegro from Rodeo (Four Dance Episodes),0.0353,135.762,0.341,1945
0.985,239859,['Leonard Bernstein'],0.0659,171360,0.0705,0,Classical,0.617,1,0.139,-29.383,1,1,1945,"IV. ""Urlicht"" - Sehr feierlich, aber schlicht from Symphony No. * in C minor ""Resurrection"" - ************",0.0478,61.818,0.037,1945
0.851,1528006,['Olivier Messiaen'],0.371,238733,0.248,0,Classical,0.853,7,0.274,-20.919,0,0,1945,"VII. Turangalîla II - Un peu vif, bien modéré from Turangalîla-Symphonie",0.0593,98.327,0.0792,1945
0.941,849672,['Philip Glass'],0.234,441533,0.0466,0,Classical,0.934,10,0.0982,-20.77,1,1,1945,*********** V. Façades,0.0411,117.474,0.0627,1945
0.318,795288,['Pierre Boulez'],0.215,260027,0.432,0,Classical,0.511,1,0.241,-16.804,0,0,1945,"Danse générale from ""Daphnis et Chloê"" - Voice",0.0764,88.467,0.0398,1945
0.968,851639,['Plácido Domingo'],0.253,126733,0.21,0,Classical,0.149,3,0.138,-16.303,0,0,1945,"Ch'ella mi creda libero e lontano,... from La fanciulla del West (The **** of the ****** West)",0.0412,74.324,0.104,1945
0.987,26350,['Wolfgang Amadeus Mozart'],0.398,412133,0.107,0,Classical,0.498,4,0.187,-18.785,0,0,1947,"Violin Sonata in E Minor, K. 304/300c: I. Allegro",0.0504,176.59,0.437,1947
0.912,26350,['Wolfgang Amadeus Mozart'],0.242,484933,0.212,0,Classical,0.896,2,0.0968,-14.277,1,0,1947,"Symphony No. 35 in D Major, K. 385 ""Haffner"": I. Allegro con spirito",0.033,150.541,0.218,1947
0.933,26350,['Wolfgang Amadeus Mozart'],0.536,347693,0.185,0,Classical,0.924,7,0.0812,-17.342,1,0,1947,"******** No. ** in G Major, K. **** ""Eine Kleine Nachtmusik"": I. Allegro",0.0468,137.499,0.55,1947
0.98,26350,['Wolfgang Amadeus Mozart'],0.236,329000,0.0327,0,Classical,0.727,2,0.109,-24.56,0,0,1947,"******** No. 9 in D Major, K. *** ""Posthorn"": V. Andantino",0.0433,101.013,0.0627,1947
0.912,26350,['Wolfgang Amadeus Mozart'],0.261,317000,0.0607,0,Classical,0.706,0,0.0826,-21.838,1,0,1947,"******** No. ** in G Major, K. **** ""Eine Kleine Nachtmusik"": II. Romance. Andante",0.041,78.892,0.269,1947
0.976,26350,['Wolfgang Amadeus Mozart'],0.104,452093,0.0347,0,Classical,0.933,5,0.0778,-26.43,1,0,1947,"Symphony No. ** in C Major, K. *** ""Jupiter"": II. Andante cantabile",0.0411,85.494,0.0533,1947
0.982,26350,['Wolfgang Amadeus Mozart'],0.398,328960,0.0879,0,Classical,0.937,7,0.147,-20.669,1,0,1947,"******** No. 9 in D Major, K. *** ""Posthorn"": IV. Rondeau. Allegro ma non troppo",0.0432,91.054,0.379,1947
0.945,26350,['Wolfgang Amadeus Mozart'],0.303,285867,0.137,0,Classical,0.899,7,0.291,-14.866,1,0,1947,"Symphony No. ** in C Major, K. *** ""Jupiter"" ***** Mono Version): III. Menuetto. Allegretto",0.0349,150.284,0.428,1947
0.926,26350,['Wolfgang Amadeus Mozart'],0.424,586133,0.0954,0,Classical,0.536,2,0.272,-21.327,1,0,1947,"Divertimento No. ** in D Major, K. 334: VI. Rondo. Allegro",0.0416,121.355,0.398,1947
0.875,26350,['Wolfgang Amadeus Mozart'],0.371,235027,0.0469,0,Classical,0.282,0,0.0709,-15.416,1,0,1947,"Minuet in C major, K 409 (383f)",0.0417,120.056,0.336,1947
0.987,26350,['Wolfgang Amadeus Mozart'],0.427,290053,0.00828,0,Classical,0.343,2,0.086,-21.67,1,0,1947,"Divertimento No. * in D Major, K. **** III. Menuetto - Trio - Trio II - Trio III",0.0441,133.941,0.333,1947
0.864,26350,['Wolfgang Amadeus Mozart'],0.181,507627,0.176,0,Classical,0.0854,2,0.0877,-19.076,1,0,1947,"Violin Concerto No. 3 in G Major, K. **** II. Adagio",0.0382,96.855,0.0922,1947
0.967,26350,['Wolfgang Amadeus Mozart'],0.4,268333,0.312,0,Classical,0.894,7,0.25,-14.7,0,0,1947,"Symphony No. 40 in G Minor, K. 550 ***** Mono Version): IV. Finale. Allegro *****",0.0366,142.005,0.487,1947
0.974,26350,['Wolfgang Amadeus Mozart'],0.384,304107,0.269,0,Classical,0.709,2,0.221,-12.457,1,0,1947,"Symphony No. 35 in D Major, K. 385 ""Haffner"": I. Allegro con spirito",0.0341,81.776,0.344,1947
0.761,26350,['Wolfgang Amadeus Mozart'],0.383,237587,0.155,0,Classical,0.915,2,0.107,-14.564,1,1,1947,Overture,0.0328,75.218,0.34,1947
0.984,26350,['Wolfgang Amadeus Mozart'],0.319,876347,0.116,0,Classical,0.908,0,0.078,-21.969,1,0,1947,"Piano Concerto No. ** in C Major, K. 503: I. Allegro maestoso",0.0344,139.051,0.231,1947
0.973,26350,['Wolfgang Amadeus Mozart'],0.441,195027,0.0134,0,Classical,0.663,7,0.0856,-25.075,1,0,1947,"Divertimento No. * in D Major, K. **** IV. Allegretto",0.038,134.427,0.361,1947
0.984,26350,['Wolfgang Amadeus Mozart'],0.505,375227,0.135,0,Classical,0.553,5,0.116,-18.305,1,0,1947,"Sonata No. 7 in F Major for Piano and Violin, K. 376: III. Rondò. Allegretto grazioso",0.0706,143.038,0.371,1947
0.913,26350,['Wolfgang Amadeus Mozart'],0.49,249893,0.229,0,Classical,0.925,7,0.249,-19.114,1,0,1947,"******** No. ** in G Major, K. **** ""Eine Kleine Nachtmusik"": IV. Rondo. Allegro",0.0337,114.635,0.715,1947
0.91,26350,['Wolfgang Amadeus Mozart'],0.312,826000,0.249,0,Classical,0.751,3,0.0828,-16.567,1,0,1947,"Sinfonia Concertante for Violin, Viola and Orchestra in E-Flat Major, K. 364: I. Allegro maestoso",0.0382,123.049,0.366,1947
