acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.914,287860,['Robin Williams'],0.543,464910,0.359,1,Comedy/Spoken,1.81E-06,0,0.809,-18.435,1,23,1/1/1979,Reverend Earnest Angry,0.6,134.773,0.732,1979
0.842,287860,['Robin Williams'],0.504,655592,0.526,1,Comedy/Spoken,2.50E-06,1,0.962,-20.955,1,20,1/1/1979,Shakespeare (A Meltdowner's **********,0.935,95.052,0.389,1979
0.795,43444,['Steve Martin'],0.554,186227,0.726,0,Comedy/Spoken,0,10,0.685,-15.596,1,28,9/14/1979,Googlephonics,0.884,115.111,0.138,1979
0.712,500612,['Adam Sandler'],0.851,112859,0.265,1,Comedy/Spoken,0.000711,4,0.75,-14.402,1,44,1998,******** **** Me,0.432,116.467,0.94,1998
0.578,43444,['Steve Martin'],0.427,172107,0.354,0,Comedy/Spoken,0,4,0.335,-16.576,1,45,1/1/1998,Playing With The Big Boys - The Prince Of Egypt/Soundtrack Version,0.117,122.477,0.157,1998
0.745,752150,['Andrew Dice Clay'],0.388,207093,0.658,0,Comedy/Spoken,0,2,0.965,-12.845,1,26,1/1/1989,****** Goose,0.679,79.992,0.195,1989
0.752,792051,['Bebe Neuwirth'],0.641,374573,0.304,0,Comedy/Spoken,0,5,0.322,-12.75,1,40,1/27/1997,Cell Block Tango,0.489,137.238,0.719,1997
0.8,615937,['Brian Regan'],0.612,69240,0.501,0,Comedy/Spoken,3.21E-06,6,0.781,-13.787,1,38,10/28/1997,Crank *****,0.936,56.863,0.464,1997
0.795,615937,['Brian Regan'],0.577,391773,0.474,0,Comedy/Spoken,0,5,0.726,-14.456,1,36,10/28/1997,Big Family Stuff,0.894,89.767,0.323,1997
0.895,615937,['Brian Regan'],0.488,82467,0.404,0,Comedy/Spoken,1.42E-06,9,0.688,-19.636,1,34,10/28/1997,Whale Noises,0.898,48.991,0.383,1997
0.821,615937,['Brian Regan'],0.536,175440,0.49,0,Comedy/Spoken,1.53E-05,5,0.933,-14.237,1,33,10/28/1997,Horns & Windshields,0.89,93.271,0.309,1997
0.85,615937,['Brian Regan'],0.561,102800,0.64,0,Comedy/Spoken,6.33E-06,5,0.927,-13.327,1,33,10/28/1997,Monster Truck Drivers,0.872,93.148,0.496,1997
0.871,615937,['Brian Regan'],0.555,149760,0.55,0,Comedy/Spoken,0.000308,6,0.679,-16.25,1,33,10/28/1997,*** Barking,0.869,89.322,0.223,1997
0.778,615937,['Brian Regan'],0.73,62000,0.538,0,Comedy/Spoken,0,7,0.682,-14.616,1,32,10/28/1997,Evel Knievel,0.948,94.155,0.684,1997
0.794,615937,['Brian Regan'],0.512,316560,0.518,0,Comedy/Spoken,0,6,0.681,-15.388,1,45,10/28/1997,**** In School,0.921,53.3,0.278,1997
0.807,615937,['Brian Regan'],0.445,94307,0.543,0,Comedy/Spoken,1.30E-06,6,0.67,-15.884,0,43,10/28/1997,Hooked On Phonix,0.938,178.007,0.356,1997
0.826,615937,['Brian Regan'],0.538,400733,0.444,0,Comedy/Spoken,0,7,0.946,-15.407,1,42,10/28/1997,Lousy In Little League,0.903,82.715,0.334,1997
0.794,615937,['Brian Regan'],0.557,292920,0.635,0,Comedy/Spoken,2.88E-06,6,0.921,-14.276,0,39,10/28/1997,You Too & Stuff,0.887,131.606,0.213,1997
0.778,792051,['Bebe Neuwirth'],0.501,286533,0.0877,0,Comedy/Spoken,0,0,0.225,-16.34,1,2,1947,"******** (from ""Chicago"")",0.0341,97.935,0.29,1947
0.784,70534,['Bill Cosby'],0.508,80640,0.67,0,Comedy/Spoken,0,6,0.865,-13.764,1,16,1964,Street ********,0.908,107.684,0.574,1964
0.931,70534,['Bill Cosby'],0.594,116133,0.263,0,Comedy/Spoken,0,10,0.914,-17.354,0,15,1964,Sneakers,0.943,71.281,0.673,1964
0.674,70534,['Bill Cosby'],0.709,113360,0.595,0,Comedy/Spoken,0.000274,1,0.707,-18.71,1,13,1964,Ralph Jameson,0.568,118.514,0.446,1964
0.881,70534,['Bill Cosby'],0.426,54547,0.823,0,Comedy/Spoken,0,11,0.71,-10.849,1,13,1964,The Water Bottle,0.911,171.037,0.507,1964
0.914,70534,['Bill Cosby'],0.671,73147,0.271,0,Comedy/Spoken,0,9,0.738,-16.761,1,13,1964,T.V. ********,0.936,49.893,0.685,1964
0.931,70534,['Bill Cosby'],0.673,167440,0.373,0,Comedy/Spoken,0,3,0.956,-16.268,1,13,1964,Rigor Mortis,0.945,113.506,0.783,1964
0.953,70534,['Bill Cosby'],0.563,187067,0.468,0,Comedy/Spoken,0,3,0.738,-15.112,1,10,1964,The Lone Ranger,0.952,149.453,0.633,1964
0.945,70534,['Bill Cosby'],0.641,58240,0.444,0,Comedy/Spoken,0,6,0.7,-16.589,1,10,1964,Oops!,0.95,78.101,0.741,1964
0.935,70534,['Bill Cosby'],0.612,228453,0.316,0,Comedy/Spoken,0,1,0.802,-17.875,1,10,1964,Seattle,0.931,138.383,0.723,1964
0.917,70534,['Bill Cosby'],0.566,148373,0.29,0,Comedy/Spoken,0,10,0.723,-18.346,0,10,1964,The Giant,0.941,85.846,0.727,1964
0.908,70534,['Bill Cosby'],0.708,103307,0.318,0,Comedy/Spoken,0,10,0.867,-17.32,0,10,1964,Christmas Time,0.94,61.309,0.628,1964
0.955,70534,['Bill Cosby'],0.635,224987,0.397,0,Comedy/Spoken,0,10,0.771,-15.765,1,10,1964,Medic,0.938,110.449,0.745,1964
0.937,70534,['Bill Cosby'],0.646,46867,0.445,0,Comedy/Spoken,0,0,0.754,-15.353,1,9,1964,Half Man,0.948,60.037,0.779,1964
0.959,70534,['Bill Cosby'],0.589,45533,0.361,0,Comedy/Spoken,0,8,0.73,-16.917,1,10,1964,My Pet Rhinoceros,0.952,70.748,0.828,1964
0.907,70534,['Bill Cosby'],0.626,195587,0.415,0,Comedy/Spoken,0,8,0.696,-19.554,1,10,1964,The Neanderthal Man,0.948,75.833,0.619,1964
0.916,364861,['Rudy Ray Moore'],0.594,137857,0.534,1,Comedy/Spoken,0,5,0.792,-13.184,1,9,1964,The Songs and Humor: Harelip Kid,0.957,91.592,0.588,1964
0.799,364861,['Rudy Ray Moore'],0.598,265149,0.346,1,Comedy/Spoken,0,7,0.517,-13.611,1,9,1964,Indian Reservation: Mistreated,0.855,99.225,0.521,1964
0.94,364861,['Rudy Ray Moore'],0.618,281275,0.376,1,Comedy/Spoken,0,10,0.397,-15.207,0,9,1964,Who Done It?: Beatniks,0.945,98.264,0.481,1964
0.762,899198,['The Smothers Brothers'],0.533,311800,0.106,0,Comedy/Spoken,0,4,0.685,-23.955,1,11,1964,Crabs Walk Sideways,0.446,122.972,0.345,1964
0.958,70534,['Bill Cosby'],0.517,494507,0.535,0,Comedy/Spoken,0,7,0.817,-14.993,0,18,1965,Kindergarten,0.909,128.231,0.603,1965
0.915,70534,['Bill Cosby'],0.538,189000,0.622,0,Comedy/Spoken,0,8,0.813,-15.535,1,16,1965,Shop,0.896,112.344,0.409,1965
0.946,70534,['Bill Cosby'],0.484,458933,0.62,0,Comedy/Spoken,0,7,0.786,-14.553,0,15,1965,$75 Car,0.933,94.517,0.656,1965
0.941,70534,['Bill Cosby'],0.486,62493,0.722,0,Comedy/Spoken,1.41E-05,7,0.913,-14.568,1,15,1965,Personal Hygiene,0.91,64.908,0.848,1965
0.94,70534,['Bill Cosby'],0.525,230360,0.679,0,Comedy/Spoken,0,7,0.883,-13.695,0,14,1965,Driving in San Francisco,0.925,106.642,0.631,1965
0.926,70534,['Bill Cosby'],0.438,226373,0.746,0,Comedy/Spoken,0,1,0.786,-14.337,1,14,1965,Baby,0.924,85.178,0.577,1965
0.904,611877,['Tom Lehrer'],0.602,144720,0.479,0,Comedy/Spoken,0,0,0.728,-13.894,1,17,1/1/1965,MLF Lullaby,0.912,121.708,0.928,1965
0.897,611877,['Tom Lehrer'],0.501,131893,0.451,0,Comedy/Spoken,0,3,0.751,-12.767,1,16,1/1/1965,The Folk Song Army,0.83,80.614,0.847,1965
0.892,611877,['Tom Lehrer'],0.586,327347,0.481,0,Comedy/Spoken,0,5,0.865,-13.388,1,15,1/1/1965,Alma,0.891,111.559,0.769,1965
0.861,611877,['Tom Lehrer'],0.536,128573,0.533,0,Comedy/Spoken,0,2,0.702,-12.045,1,15,1/1/1965,George Murphy,0.818,117.675,0.81,1965
0.903,611877,['Tom Lehrer'],0.543,132840,0.535,0,Comedy/Spoken,0,3,0.767,-12.283,1,14,1/1/1965,Whatever Became Of Hubert?,0.824,92.334,0.842,1965
0.873,611877,['Tom Lehrer'],0.575,268680,0.576,0,Comedy/Spoken,0,7,0.786,-12.972,1,29,1/1/1965,New Math,0.914,141.717,0.694,1965
0.91,611877,['Tom Lehrer'],0.46,106600,0.575,0,Comedy/Spoken,0,7,0.709,-13.058,1,26,1/1/1965,Wernher Von Braun,0.929,174.122,0.83,1965
0.837,611877,['Tom Lehrer'],0.621,134333,0.61,0,Comedy/Spoken,0,0,0.726,-10.861,1,25,1/1/1965,The Vatican Rag,0.523,111.189,0.86,1965
0.86,611877,['Tom Lehrer'],0.616,155693,0.526,0,Comedy/Spoken,0,3,0.719,-12.266,1,25,1/1/1965,National Brotherhood Week,0.886,108.042,0.921,1965
0.86,611877,['Tom Lehrer'],0.594,119720,0.605,0,Comedy/Spoken,0,3,0.728,-11.084,1,24,1/1/1965,Who's Next?,0.804,107.001,0.922,1965
0.894,611877,['Tom Lehrer'],0.602,136373,0.426,0,Comedy/Spoken,0,0,0.854,-12.279,1,22,1/1/1965,Pollution,0.443,91.03,0.754,1965
0.891,611877,['Tom Lehrer'],0.604,143320,0.59,0,Comedy/Spoken,0,5,0.736,-12.321,1,22,1/1/1965,"So Long, Mom (A Song For World War III)",0.93,134.474,0.945,1965
0.889,611877,['Tom Lehrer'],0.586,194800,0.607,0,Comedy/Spoken,0,3,0.739,-11.918,1,20,1/1/1965,****,0.777,134.66,0.857,1965
0.837,611877,['Tom Lehrer'],0.627,105960,0.658,0,Comedy/Spoken,0,5,0.722,-11.671,1,18,1/1/1965,Send The Marines,0.912,63.631,0.894,1965
0.775,70534,['Bill Cosby'],0.513,464693,0.63,0,Comedy/Spoken,0,6,0.779,-11.923,1,24,1/1/1982,Chocolate Cake For Breakfast,0.911,97.098,0.1,1982
0.829,70534,['Bill Cosby'],0.627,261400,0.778,0,Comedy/Spoken,0,0,0.844,-12.088,1,24,1/1/1982,Brain Damage,0.945,114.387,0.094,1982
0.76,70534,['Bill Cosby'],0.4,359816,0.931,0,Comedy/Spoken,0,3,0.929,-10.307,0,22,1/1/1982,The Dentist,0.908,84.547,0.0372,1982
0.836,70534,['Bill Cosby'],0.52,477040,0.78,0,Comedy/Spoken,0,10,0.725,-10.894,1,20,1/1/1982,Same Thing Happens Every *****,0.932,108.327,0.152,1982
0.845,142208,['Eddie Murphy'],0.527,487907,0.94,1,Comedy/Spoken,0,6,0.945,-9.718,1,27,1982,Drinking *******,0.887,87.543,0.21,1982
0.938,142208,['Eddie Murphy'],0.507,106200,0.952,1,Comedy/Spoken,0,11,0.967,-9.386,1,24,1982,The Barbecue,0.92,139.226,0.414,1982
0.831,142208,['Eddie Murphy'],0.379,204840,0.869,1,Comedy/Spoken,0,1,0.984,-11.367,0,24,1982,Ice Cream Man,0.697,109.951,0.347,1982
0.9,142208,['Eddie Murphy'],0.521,116627,0.527,0,Comedy/Spoken,4.13E-06,1,0.753,-20.479,1,23,1982,"""Buckwheat""",0.918,130.314,0.212,1982
0.805,142208,['Eddie Murphy'],0.46,153133,0.358,1,Comedy/Spoken,0,6,0.971,-23.64,1,22,1982,Black Movie Theaters,0.908,98.156,0.352,1982
0.855,142208,['Eddie Murphy'],0.487,349107,0.922,1,Comedy/Spoken,0,6,0.956,-9.35,0,22,1982,Hit By a Car,0.759,96.106,0.483,1982
