acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.902,314113,['Julie Andrews'],0.391,284507,0.147,0,Stage & Screen,0,0,0.361,-20.21,0,29,1/1/1992,Getting To Know You,0.0394,126.801,0.486,1992
0.0192,747028,['Trevor Jones'],0.169,165667,0.173,0,Stage & Screen,0.89,2,0.121,-15.978,0,34,1/1/1992,Top Of The World,0.0382,126.997,0.0495,1992
0.000229,747028,['Trevor Jones'],0.297,261733,0.431,0,Stage & Screen,0.955,2,0.152,-15.446,1,32,1/1/1992,Fort Battle,0.0403,150.392,0.177,1992
0.0116,747028,['Trevor Jones'],0.242,412973,0.38,0,Stage & Screen,0.891,2,0.115,-13.987,1,32,1/1/1992,***************,0.0334,135.574,0.0769,1992
0.646,747028,['Trevor Jones'],0.171,151293,0.203,0,Stage & Screen,0.941,2,0.18,-15.226,1,32,1/1/1992,Munro's ***************,0.043,119.281,0.0323,1992
0.124,747028,['Trevor Jones'],0.167,169067,0.236,0,Stage & Screen,0.825,0,0.234,-15.653,1,47,1/1/1992,The Kiss,0.043,51.29,0.137,1992
0.000117,747028,['Trevor Jones'],0.183,373173,0.235,0,Stage & Screen,0.857,2,0.136,-17.632,0,45,1/1/1992,Promentory,0.0366,107.603,0.037,1992
0.029,747028,['Trevor Jones'],0.346,104440,0.265,0,Stage & Screen,0.702,9,0.141,-16.082,1,42,1/1/1992,Main *****,0.0279,96.622,0.0365,1992
0.000137,747028,['Trevor Jones'],0.118,108827,0.49,0,Stage & Screen,0.722,0,0.198,-13.986,1,36,1/1/1992,Elk Hunt,0.0468,193.22,0.133,1992
0.0057,747028,['Trevor Jones'],0.154,154267,0.0998,0,Stage & Screen,0.936,0,0.301,-22.822,1,35,1/1/1992,The Glade Part II,0.0383,106.382,0.0356,1992
0.987,931869,['Alan Silvestri'],0.256,57133,0.0258,0,Stage & Screen,0.972,7,0.116,-28.607,1,40,8/2/1994,You're No Different,0.0391,82.711,0.325,1994
0.979,931869,['Alan Silvestri'],0.402,159667,0.046,0,Stage & Screen,0.513,5,0.0771,-22.779,1,62,8/2/1994,I'm Forrest... Forrest Gump,0.033,104.425,0.0967,1994
0.893,931869,['Alan Silvestri'],0.111,394240,0.103,0,Stage & Screen,0.816,5,0.164,-18.36,1,53,8/2/1994,Suite from Forrest Gump,0.0356,84.52,0.0448,1994
0.516,961427,['Hans Zimmer'],0.145,175400,0.174,0,Stage & Screen,0.633,7,0.0784,-19.155,1,59,1/1/1994,"This Land - From ""The Lion King""/Score",0.0396,100.089,0.132,1994
0.614,961427,['Hans Zimmer'],0.292,225267,0.161,0,Stage & Screen,0.56,7,0.123,-20.812,1,53,1/1/1994,"Under the Stars - From ""The Lion King""/Score",0.0407,107.308,0.108,1994
0.726,961427,['Hans Zimmer'],0.124,359053,0.135,0,Stage & Screen,0.529,5,0.104,-22.798,1,49,1/1/1994,"King of Pride Rock - From ""The Lion King""/Score",0.0377,91.883,0.0914,1994
0.798,961427,['Hans Zimmer'],0.144,257640,0.239,0,Stage & Screen,0.91,4,0.289,-20.38,1,49,1/1/1994,"...To Die For - From ""The Lion King""/Score",0.0544,142.711,0.0505,1994
0.928,923497,['Thomas Newman'],0.111,164493,0.031,0,Stage & Screen,0.957,3,0.0959,-27.134,1,38,1994,So Was Red,0.036,86.208,0.0394,1994
0.102,923497,['Thomas Newman'],0.079,112973,0.149,0,Stage & Screen,0.915,7,0.111,-20.372,0,52,1994,Shawshank Prison - Stoic Theme,0.0486,81.277,0.111,1994
0.984,923497,['Thomas Newman'],0.0808,305840,0.00285,0,Stage & Screen,0.666,4,0.0736,-41.786,0,49,1994,Brooks Was Here,0.0402,64.48,0.0375,1994
0.729,923497,['Thomas Newman'],0.131,245507,0.103,0,Stage & Screen,0.915,10,0.107,-22.175,1,45,1994,End *****,0.0439,75.637,0.039,1994
0.606,931869,['Alan Silvestri'],0.25,123360,0.553,0,Stage & Screen,0.673,7,0.145,-8.188,1,66,1/1/2012,The Avengers,0.0429,118.985,0.226,2012
0.662,133988,['Clint Mansell'],0.276,123720,0.289,0,Stage & Screen,0.982,4,0.0963,-14.322,0,53,4/24/2012,Leaving Earth,0.0339,39.369,0.0805,2012
0.458,961427,['Hans Zimmer'],0.248,122870,0.419,0,Stage & Screen,0.649,2,0.284,-14.917,0,46,7/17/2012,Why Do We Fall?,0.0397,103.209,0.0349,2012
0.549,961427,['Hans Zimmer'],0.12,435884,0.313,0,Stage & Screen,0.882,2,0.096,-16.93,0,45,7/17/2012,Rise,0.0351,94.943,0.0416,2012
0.935,150530,['James Horner'],0.0833,154840,0.00524,0,Stage & Screen,0.91,7,0.0818,-36.281,1,54,6/27/2012,Rooftop Kiss,0.0457,70.329,0.0361,2012
0.921,786126,['James Newton Howard'],0.0629,299800,0.0234,0,Stage & Screen,0.971,9,0.0796,-20.537,0,53,1/1/2012,Rue's Farewell,0.0438,65.895,0.0395,2012
0.975,936521,['Mychael Danna'],0.173,169533,0.129,0,Stage & Screen,0.964,6,0.101,-20.377,0,52,11/16/2012,Tsimtsum,0.042,62.98,0.0339,2012
0.769,931869,['Alan Silvestri'],0.191,210960,0.391,0,Stage & Screen,0.901,8,0.17,-12.976,1,54,9/20/1999,"Back To The Future: Back To The Future - From ""Back To The Future""",0.0367,99.403,0.0996,1999
0.667,961427,['Hans Zimmer'],0.191,561366,0.0923,0,Stage & Screen,0.92,9,0.495,-24.487,0,46,1/11/1999,Journey to the Line,0.0419,119.958,0.0342,1999
0.82,150530,['James Horner'],0.129,370667,0.0263,0,Stage & Screen,0.956,4,0.0959,-30.184,1,48,11/5/1999,The Gift Of Mortality - ************,0.0415,52.193,0.039,1999
0.00859,936521,['Mychael Danna'],0.287,246547,0.732,0,Stage & Screen,0.755,2,0.114,-7.836,1,42,6/22/1999,The Blood Of Cu Chulainn,0.0464,181.337,0.321,1999
0.967,923497,['Thomas Newman'],0.188,147760,0.00925,0,Stage & Screen,0.814,0,0.0663,-36.61,0,44,12/21/1999,Danger of ****,0.0383,77.525,0.0383,1999
0.538,923497,['Thomas Newman'],0.167,218667,0.188,0,Stage & Screen,0.925,9,0.167,-20.7,0,43,12/21/1999,The Green Mile,0.0396,112.296,0.0395,1999
0.942,2130,['Alfred Newman'],0.108,106600,0.119,0,Stage & Screen,0.838,0,0.112,-26.794,1,0,1953,Tiberius' Palace,0.0464,90.582,0.0838,1953
0.393,2130,['Alfred Newman'],0.193,126933,0.103,0,Stage & Screen,0.655,11,0.166,-21.716,1,0,1953,Marcellus Returns to Capri,0.0363,101.668,0.0536,1953
0.947,2130,['Alfred Newman'],0.174,140293,0.0147,0,Stage & Screen,0.953,6,0.109,-29.728,1,0,1953,Gallio's House,0.036,101.824,0.0383,1953
0.481,2130,['Alfred Newman'],0.0951,305000,0.109,0,Stage & Screen,0.373,8,0.205,-21.385,1,0,1953,The Map of Jerusalem,0.0403,73.52,0.0383,1953
0.47,2130,['Alfred Newman'],0.173,108667,0.168,0,Stage & Screen,0.953,11,0.367,-19.076,0,0,1953,In His Service,0.0403,134.519,0.0433,1953
0.988,2130,['Alfred Newman'],0.217,147333,0.116,0,Stage & Screen,0.95,0,0.057,-24.99,0,0,1953,Marcellus' Redemption (Chorus Only),0.0434,78.829,0.0274,1953
0.954,2130,['Alfred Newman'],0.145,156114,0.33,0,Stage & Screen,0.109,6,0.287,-10.549,1,0,1/1/1946,David and ******** ****** Main *****,0.0346,174.832,0.0389,1946
0.703,2130,['Alfred Newman'],0.501,190300,0.565,0,Stage & Screen,0.0468,8,0.253,-11.655,1,15,1/1/1946,How the West Was Won ****** Main *****,0.0415,106.253,0.591,1946
0.721,2130,['Alfred Newman'],0.0944,202296,0.37,0,Stage & Screen,0.905,1,0.319,-16.619,1,2,1/1/1946,Twelve O'Clock High ****** Opening Scene,0.0642,179.984,0.131,1946
0.54,760240,['Bernard Herrmann'],0.118,115572,0.399,0,Stage & Screen,0.866,9,0.0903,-10.803,0,0,1/1/1946,The Man in Gray Flannel Suit ****** Prelude,0.0365,55.916,0.2,1946
0.958,760240,['Bernard Herrmann'],0.269,288166,0.191,0,Stage & Screen,0.432,9,0.257,-13.832,1,0,1/1/1946,Cape Fear ****** Suite,0.0444,109.709,0.0326,1946
0.198,760240,['Bernard Herrmann'],0.107,285179,0.197,0,Stage & Screen,0.843,9,0.499,-15.126,0,0,1/1/1946,The Snows of Kilimanjaro ****** Suite,0.0401,68.012,0.0392,1946
0.987,175087,['Elmer Bernstein'],0.194,348399,0.135,0,Stage & Screen,0.345,9,0.144,-15.611,1,1,1/1/1946,To **** A Mockingbird ****** Main Theme,0.0442,64.093,0.0378,1946
0.813,170330,['Franz Waxman'],0.313,335712,0.337,0,Stage & Screen,0.512,9,0.071,-11.84,1,0,2/1/1946,Peyton Place ****** Main ***** / Entering Peyton Place / Going to Scholl,0.0335,124.046,0.201,1946
0.968,170330,['Franz Waxman'],0.246,92074,0.433,0,Stage & Screen,0.956,4,0.257,-8.96,0,0,1/1/1946,The Paradine Case ****** Main *****,0.0312,34.808,0.213,1946
0.901,170330,['Franz Waxman'],0.252,213551,0.33,0,Stage & Screen,0.837,10,0.13,-12.144,1,0,1/1/1946,Beloved Infidel ******,0.0325,95.591,0.144,1946
0.847,818366,['Leonard Rosenman'],0.593,124803,0.532,0,Stage & Screen,0.901,4,0.134,-10.757,0,2,1/1/1946,Pork Shop Hill ****** Main *****,0.0982,83.76,0.704,1946
0.658,333643,['Maurice Jarre'],0.379,302466,0.355,0,Stage & Screen,0.0209,4,0.103,-13.517,0,0,1/1/1946,Behold A Pale Horse ****** Main ***** / Exile March,0.0503,115.814,0.0716,1946
0.932,583723,['Miklós Rózsa'],0.621,50400,0.293,0,Stage & Screen,0.838,8,0.166,-19.646,1,0,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation III",0.0555,114.011,0.699,1946
0.946,583723,['Miklós Rózsa'],0.112,89560,0.0244,0,Stage & Screen,0.924,4,0.527,-31.71,0,0,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Tema",0.0507,180.244,0.186,1946
0.941,583723,['Miklós Rózsa'],0.557,73800,0.396,0,Stage & Screen,0.934,7,0.328,-18.269,1,0,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation V",0.0514,147.84,0.938,1946
0.888,583723,['Miklós Rózsa'],0.161,134027,0.203,0,Stage & Screen,0.397,3,0.118,-17.686,1,0,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation IV",0.0405,76.193,0.0899,1946
0.751,583723,['Miklós Rózsa'],0.166,453667,0.226,0,Stage & Screen,0.504,0,0.423,-19.838,1,0,1946,"Violin Concerto, Op. *** Lento cantabile",0.0493,89.999,0.053,1946
0.861,583723,['Miklós Rózsa'],0.223,67400,0.125,0,Stage & Screen,0.858,4,0.327,-21.83,0,0,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation I",0.046,127.842,0.482,1946
0.789,583723,['Miklós Rózsa'],0.12,89240,0.113,0,Stage & Screen,0.506,2,0.259,-23.51,1,0,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation VI",0.0458,178.514,0.0561,1946
0.703,583723,['Miklós Rózsa'],0.282,691560,0.287,0,Stage & Screen,0.622,7,0.766,-16.962,1,0,1946,"Violin Concerto, Op. *** Allegro non troppo ma **********",0.0472,78.855,0.248,1946
0.841,583723,['Miklós Rózsa'],0.337,74373,0.132,0,Stage & Screen,0.133,4,0.0764,-20.602,0,0,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation II",0.0365,87.369,0.339,1946
0.765,583723,['Miklós Rózsa'],0.453,474173,0.299,0,Stage & Screen,0.836,7,0.372,-18.37,1,0,1946,"Violin Concerto, Op. *** Allegro vivace",0.0554,99.833,0.284,1946
0.784,583723,['Miklós Rózsa'],0.259,89893,0.165,0,Stage & Screen,0.00876,4,0.127,-23.34,0,0,1946,"Sinfonia concertante, Op. *** Tema con variazioni: Variation VII",0.0437,129.272,0.0675,1946
0.943,2130,['Alfred Newman'],0.247,833627,0.341,0,Stage & Screen,0.812,10,0.126,-16.31,0,0,1935,Second Rhapsody,0.0532,77.534,0.107,1935
0.799,2130,['Alfred Newman'],0.162,393200,0.298,0,Stage & Screen,0.907,7,0.459,-16.746,1,2,1941,The Family and Bronwyn,0.035,81.495,0.179,1941
0.665,2130,['Alfred Newman'],0.177,67867,0.251,0,Stage & Screen,0.824,4,0.499,-19.259,1,1,1941,Angharad with the Minister,0.0384,85.368,0.148,1941
0.678,2130,['Alfred Newman'],0.186,102667,0.39,0,Stage & Screen,0.0154,1,0.295,-11.191,1,2,1941,Finale / End *****,0.0329,64.747,0.242,1941
0.762,2130,['Alfred Newman'],0.139,210893,0.249,0,Stage & Screen,0.553,7,0.268,-17.237,1,2,1941,Huw Walks Among the Daffodils,0.0335,95.714,0.0951,1941
0.879,2130,['Alfred Newman'],0.131,253507,0.284,0,Stage & Screen,0.0181,6,0.146,-16.36,1,2,1941,Love Denied,0.046,171.989,0.0722,1941
0.882,2130,['Alfred Newman'],0.199,172893,0.264,0,Stage & Screen,0.0178,9,0.314,-14.199,0,2,1941,Main ***** / Huw's Theme,0.0305,67.916,0.359,1941
0.847,2130,['Alfred Newman'],0.169,94627,0.287,0,Stage & Screen,0.00168,7,0.0898,-14.233,1,1,1941,Goodbyes,0.0364,101.422,0.319,1941
0.763,2130,['Alfred Newman'],0.126,188173,0.16,0,Stage & Screen,0.0243,7,0.228,-17.395,1,1,1941,Huw's Lesson / The Mine Tragedy,0.0355,91.636,0.0359,1941
0.925,2130,['Alfred Newman'],0.206,111467,0.164,0,Stage & Screen,0.51,2,0.254,-19.427,0,1,1941,Command from the Queen,0.0386,88.05,0.0886,1941
0.938,2130,['Alfred Newman'],0.191,130133,0.292,0,Stage & Screen,0.62,0,0.0863,-14.822,1,1,1941,Angharad and Mister Gruffydd,0.0451,171.141,0.209,1941
0.871,2130,['Alfred Newman'],0.162,114267,0.25,0,Stage & Screen,0.444,4,0.144,-16.498,0,1,1941,Two More Brothers Leave,0.0367,94.407,0.082,1941
0.745,2130,['Alfred Newman'],0.223,97427,0.177,0,Stage & Screen,0.00987,7,0.213,-20.706,1,0,1941,School,0.0438,86.593,0.219,1941
0.574,2130,['Alfred Newman'],0.163,284800,0.255,0,Stage & Screen,0.824,9,0.37,-16.346,0,1,1941,The Strike / ****** and Huw in Broken Ice,0.0357,109.814,0.0396,1941
0.904,2130,['Alfred Newman'],0.139,235373,0.247,0,Stage & Screen,0.386,0,0.176,-18.195,1,1,1941,Treasure Island / The Spring Birds,0.0383,91.439,0.0841,1941
0.456,2130,['Alfred Newman'],0.161,52840,0.297,0,Stage & Screen,0.503,0,0.575,-19.249,1,1,1941,Huw Finds His ******,0.0337,68.17,0.0832,1941
0.861,2130,['Alfred Newman'],0.151,419800,0.172,0,Stage & Screen,0.688,5,0.281,-22.207,1,0,1941,The House on the Hill / Gossip,0.0369,83.7,0.0392,1941
0.661,2130,['Alfred Newman'],0,14840,0.717,0,Stage & Screen,0.896,10,0.0538,-8.751,1,0,1941,Twentieth Century Fox Fanfare,0,0,0,1941
0.81,2130,['Alfred Newman'],0.114,254200,0.133,0,Stage & Screen,0.923,9,0.106,-18.976,1,6,1943,Unused Cue ** - From “The Song Of ***********,0.0416,76.593,0.036,1943
0.777,2130,['Alfred Newman'],0.19,168173,0.111,0,Stage & Screen,0.837,4,0.107,-15.495,1,6,1943,The Reverend - From “The Song Of ***********,0.0367,77.272,0.0391,1943
0.785,2130,['Alfred Newman'],0.195,99293,0.148,0,Stage & Screen,0.887,2,0.101,-18.032,1,6,1943,You're Playing With Fire - From “The Song Of ***********,0.0385,91.238,0.0745,1943
0.817,2130,['Alfred Newman'],0.177,315307,0.222,0,Stage & Screen,0.942,11,0.209,-15.465,0,6,1943,Your Life Begins - From “The Song Of ***********,0.0401,127.517,0.0366,1943
0.499,2130,['Alfred Newman'],0.142,147933,0.13,0,Stage & Screen,0.723,7,0.134,-18.18,1,6,1943,The Spring Is Not For Me - From “The Song Of ***********,0.0365,98.047,0.0347,1943
0.495,2130,['Alfred Newman'],0.162,77267,0.133,0,Stage & Screen,0.802,4,0.267,-19.599,1,6,1943,Unused Cue #3 - From “The Song Of ***********,0.0399,92.586,0.072,1943
0.182,2130,['Alfred Newman'],0.0591,412467,0.199,0,Stage & Screen,0.89,9,0.213,-13.384,1,2,1943,Overture - From “The Song Of ***********,0.0389,53.289,0.0547,1943
0.53,2130,['Alfred Newman'],0.0638,151560,0.245,0,Stage & Screen,0.875,4,0.144,-11.141,1,0,1943,Commission Convenes - Alternate,0.0371,73.404,0.0779,1943
0.836,2130,['Alfred Newman'],0.16,283067,0.364,0,Stage & Screen,0.933,2,0.11,-10.804,0,0,1943,The Directives - From “The Song Of ***********,0.0349,131.31,0.0325,1943
0.122,2130,['Alfred Newman'],0.155,474293,0.148,0,Stage & Screen,0.889,7,0.0968,-18.309,0,0,1943,The ********* - From “The Song Of ***********,0.0411,134.361,0.0525,1943
0.895,2130,['Alfred Newman'],0.129,123040,0.209,0,Stage & Screen,0.812,9,0.11,-19.64,1,0,1943,Immaculate Conception - From “The Song Of ***********,0.0342,96.439,0.0399,1943
0.455,2130,['Alfred Newman'],0.104,65760,0.147,0,Stage & Screen,0.964,2,0.138,-12.837,1,0,1943,The Miracle - From “The Song Of ***********,0.0462,163.543,0.0881,1943
0.337,2130,['Alfred Newman'],0.215,175333,0.216,0,Stage & Screen,0.76,1,0.0999,-12.596,1,0,1943,****** Of Healing - From “The Song Of ***********,0.0338,65.976,0.0997,1943
0.0594,2130,['Alfred Newman'],0.0689,112133,0.193,0,Stage & Screen,0.989,8,0.164,-11.567,0,0,1943,Exit Music - From “The Song Of ***********,0.042,179.856,0.193,1943
0.554,2130,['Alfred Newman'],0.119,333200,0.139,0,Stage & Screen,0.924,9,0.0963,-13.874,1,0,1943,The Farewell - From “The Song Of ***********,0.0353,91.303,0.0658,1943
0.869,2130,['Alfred Newman'],0.112,257867,0.312,0,Stage & Screen,0.906,7,0.116,-13.569,0,1,1943,The Vision - From “The Song Of ***********,0.0322,87.569,0.0369,1943
0.611,2130,['Alfred Newman'],0.144,164133,0.152,0,Stage & Screen,0.913,0,0.0987,-19.138,0,0,1943,From Her Very Depths - From “The Song Of ***********,0.0389,103.041,0.0596,1943
0.619,2130,['Alfred Newman'],0.118,400600,0.241,0,Stage & Screen,0.919,5,0.225,-17.464,1,0,1943,A ******** Love - From “The Song Of ***********,0.0393,95.392,0.0547,1943
0.577,2130,['Alfred Newman'],0.277,216693,0.244,0,Stage & Screen,0.827,7,0.273,-15.904,1,1,1943,The Day Begins - From “The Song Of ***********,0.0355,80.242,0.132,1943
0.395,2130,['Alfred Newman'],0.153,143600,0.0687,0,Stage & Screen,0.589,11,0.162,-19.662,1,0,1943,Load Well Your Guns - From “The Song Of ***********,0.0386,90.057,0.0366,1943
0.218,2130,['Alfred Newman'],0.158,441333,0.27,0,Stage & Screen,0.83,4,0.0729,-13.391,1,0,1943,Prelude And Early Dawn - From “The Song Of ***********,0.0366,132.188,0.0373,1943
0.916,2130,['Alfred Newman'],0.163,159507,0.34,0,Stage & Screen,0.855,1,0.227,-13.022,0,0,1943,The Grotto - From “The Song Of ***********,0.0358,110.595,0.0337,1943
0.841,2130,['Alfred Newman'],0.137,112867,0.214,0,Stage & Screen,0.98,2,0.148,-18.288,1,0,1943,A ******** Promise - From “The Song Of ***********,0.0396,81.591,0.0387,1943
0.736,2130,['Alfred Newman'],0.0764,228800,0.193,0,Stage & Screen,0.936,1,0.109,-15.246,0,0,1943,Unused Cue ** - From “The Song Of ***********,0.0357,81.276,0.0366,1943
0.626,2130,['Alfred Newman'],0.107,112200,0.186,0,Stage & Screen,0.637,2,0.181,-12.528,1,0,1943,Commission Convenes - From “The Song Of ***********,0.0325,92.659,0.0622,1943
0.641,2130,['Alfred Newman'],0.102,164173,0.195,0,Stage & Screen,0.57,7,0.0855,-17.653,1,0,1943,I Saw A Lady - From “The Song Of ***********,0.0361,87.978,0.0387,1943
0.91,2130,['Alfred Newman'],0.23,56760,0.144,0,Stage & Screen,0.848,11,0.136,-21.381,1,0,1943,The Betrayal - From “The Song Of ***********,0.04,132.093,0.0359,1943
0.724,2130,['Alfred Newman'],0.225,150267,0.13,0,Stage & Screen,0.877,0,0.0451,-17.469,1,0,1943,Good Fortunes - From “The Song Of ***********,0.0371,112.3,0.159,1943
0.927,2130,['Alfred Newman'],0.256,98293,0.354,0,Stage & Screen,0.934,6,0.383,-11.209,0,0,1943,The Spring - From “The Song Of ***********,0.0369,58.56,0.0361,1943
0.31,2130,['Alfred Newman'],0.0812,386733,0.169,0,Stage & Screen,0.839,9,0.139,-15.488,1,0,1943,Destiny - From “The Song Of ***********,0.0383,82.109,0.0528,1943
0.884,314113,['Julie Andrews'],0.319,223333,0.196,0,Stage & Screen,0,5,0.124,-16.174,1,5,1943,Cinderella ******* In My Own Little Corner - Voice,0.0526,145.932,0.161,1943
0.956,314113,['Julie Andrews'],0.266,170760,0.239,0,Stage & Screen,0.00115,5,0.149,-15.521,1,5,1943,Cinderella ******* Do I Love You Because You're Beautiful? - Voice,0.0404,128.874,0.0602,1943
0.943,40695,['Mary Martin'],0.24,209427,0.452,0,Stage & Screen,8.36E-05,0,0.323,-10.247,1,0,1943,The Sound of Music ******* Climb Ev'ry Mountain - Voice,0.0366,86.113,0.138,1943
0.955,40695,['Mary Martin'],0.466,124840,0.0538,0,Stage & Screen,0,5,0.102,-20.001,1,0,1943,The Sound of Music ******* Edelweiss - Voice,0.0361,112.268,0.27,1943
0.937,40695,['Mary Martin'],0.596,165933,0.229,0,Stage & Screen,3.43E-05,5,0.116,-13.682,0,0,1943,The Sound of Music ******* My Favorite Things - Voice,0.0599,94.749,0.619,1943
0.903,40695,['Mary Martin'],0.555,352227,0.227,0,Stage & Screen,0,0,0.121,-13.375,1,0,1943,The Sound of Music ******* Do Re Mi - Voice,0.0759,126.371,0.488,1943
