acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.963,230478,['Walter Wanderley'],0.527,228027,0.196,0,Unknown,0.905,7,0.094,-17.663,1,41,1966,Rain,0.0339,65.869,0.18,1966
0.699,230478,['Walter Wanderley'],0.65,234800,0.656,0,Unknown,0.809,2,0.186,-9.736,0,35,1966,Beach Samba,0.0286,129.682,0.808,1966
0.265,230478,['Walter Wanderley'],0.677,145573,0.707,0,Unknown,0,5,0.0803,-9.669,1,39,1966,**** Me,0.0488,83.644,0.933,1966
0.714,230478,['Walter Wanderley'],0.746,186960,0.529,0,Unknown,0.000636,9,0.108,-10.293,0,34,1966,Summer Samba (So Nice),0.0312,130.531,0.839,1966
0.61,230478,['Walter Wanderley'],0.68,167000,0.745,0,Unknown,0.00087,7,0.271,-9.067,0,32,1966,Cry Out Your Sadness,0.0367,90.101,0.758,1966
0.752,230478,['Walter Wanderley'],0.603,123267,0.591,0,Unknown,3.36E-05,8,0.143,-9.922,1,31,1966,It's Easy To Say Goodbye,0.0515,158.565,0.867,1966
0.412,230478,['Walter Wanderley'],0.476,158800,0.799,0,Unknown,0.787,9,0.296,-8.957,0,30,1966,The **** From Ipanema,0.0298,141.354,0.885,1966
0.448,230478,['Walter Wanderley'],0.805,184227,0.592,0,Unknown,0.00536,2,0.126,-9.938,0,29,1966,The Great Love,0.0311,136.959,0.788,1966
0.711,230478,['Walter Wanderley'],0.746,174027,0.761,0,Unknown,0,10,0.11,-8.506,1,28,1966,Taste Of Sadness,0.0965,93.215,0.722,1966
0.31,230478,['Walter Wanderley'],0.561,146107,0.7,0,Unknown,0,7,0.332,-8.457,0,29,1966,"Cried, Cried (Choru, Choru)",0.0526,162.617,0.963,1966
0.188,230478,['Walter Wanderley'],0.579,161667,0.818,0,Unknown,2.79E-06,2,0.0917,-8.997,0,29,1966,Song Of The Jet,0.0438,171.51,0.861,1966
0.816,230478,['Walter Wanderley'],0.58,163640,0.64,0,Unknown,0.695,7,0.31,-7.632,1,24,1966,Beloved Melancholy (Saudade Querida),0.0259,143.179,0.77,1966
0.607,5056,"[""Sergio Mendes & Brasil '66""]",0.66,184627,0.279,0,Unknown,0,7,0.0679,-15.207,1,30,1/1/1970,Going Out Of My Head,0.0387,123.002,0.661,1970
0.0796,5056,"[""Sergio Mendes & Brasil '66""]",0.604,188600,0.484,0,Unknown,3.66E-06,10,0.143,-17.258,1,31,1/1/1970,Day Tripper,0.0277,138.256,0.966,1970
0.34,5056,"[""Sergio Mendes & Brasil '66""]",0.573,158133,0.491,0,Unknown,4.10E-05,2,0.0855,-17.295,1,30,1/1/1970,With A Little Help From My Friends,0.0346,136.98,0.887,1970
0.721,5056,"[""Sergio Mendes & Brasil '66""]",0.489,234960,0.26,0,Unknown,5.37E-06,6,0.0676,-16.935,1,28,1/1/1970,Like A Lover,0.0401,123.574,0.571,1970
0.497,5056,"[""Sergio Mendes & Brasil '66""]",0.807,185267,0.41,0,Unknown,0,0,0.0362,-16.489,1,27,1/1/1970,Look Around,0.0391,122.361,0.857,1970
0.74,5056,"[""Sergio Mendes & Brasil '66""]",0.581,190133,0.424,0,Unknown,1.85E-06,8,0.0804,-16.922,1,29,1/1/1970,***** And Day,0.0319,128.075,0.742,1970
0.56,5056,"[""Sergio Mendes & Brasil '66""]",0.634,161707,0.575,0,Unknown,0.000751,5,0.103,-13.936,0,28,1/1/1970,Mais Que ****,0.0476,88.766,0.926,1970
0.356,5056,"[""Sergio Mendes & Brasil '66""]",0.392,270373,0.2,0,Unknown,2.65E-06,6,0.0853,-18.405,1,25,1/1/1970,So Many Stars,0.0303,98.713,0.297,1970
0.664,5056,"[""Sergio Mendes & Brasil '66""]",0.644,198533,0.38,0,Unknown,4.33E-05,9,0.1,-16.217,1,34,1/1/1970,The Fool On The Hill,0.0346,123.755,0.701,1970
0.155,5056,"[""Sergio Mendes & Brasil '66""]",0.683,201933,0.378,0,Unknown,0.0162,0,0.0701,-17.45,0,35,1/1/1970,Scarborough Fair,0.0266,110.408,0.846,1970
0.777,5056,"[""Sergio Mendes & Brasil '66""]",0.596,165440,0.457,0,Unknown,2.77E-05,0,0.0606,-16.43,1,31,1/1/1970,The Look Of Love,0.0354,114.563,0.726,1970
0.599,5056,"[""Sergio Mendes & Brasil '66""]",0.626,197333,0.458,0,Unknown,0,5,0.431,-14.709,1,31,1/1/1970,Pretty World,0.0317,121.479,0.893,1970
0.00247,287249,['Arik Einstein'],0.547,238968,0.695,0,Unknown,5.46E-06,2,0.0859,-9.058,1,38,1970,Kach ***** Isha Ubne La Bait,0.0385,135.947,0.219,1970
0.35,759822,['Bo Hansson'],0.376,210240,0.284,0,Unknown,0.55,4,0.346,-12.586,0,29,11/2/1970,Leaving Shire,0.0353,120.483,0.318,1970
0.638,225309,['Dee Dee Warwick'],0.309,231933,0.29,0,Unknown,0,9,0.0759,-17.474,1,34,1970,*** Didn't Know **** Kept on Talking) (feat. The Dixie Flyers) - Single Version,0.0484,143.508,0.341,1970
0.397,789065,['Exuma'],0.372,339067,0.757,0,Unknown,0,0,0.119,-6.428,1,30,1/1/1970,Dambala,0.0309,106.265,0.462,1970
0.0727,789065,['Exuma'],0.401,274840,0.902,0,Unknown,0,2,0.127,-5.909,1,25,1/1/1970,"Mama Loi, Papa Loi",0.203,103.434,0.306,1970
0.373,789065,['Exuma'],0.695,212307,0.883,0,Unknown,0,9,0.0831,-6.125,0,33,1/1/1970,You Don't Know What's Going On,0.145,118.826,0.276,1970
0.0238,789065,['Exuma'],0.491,377560,0.894,0,Unknown,0,10,0.125,-6.965,0,32,1/1/1970,"Exuma, The Obeah Man",0.25,114.246,0.378,1970
0.902,788673,['Fabrizio De André'],0.696,185387,0.284,0,Unknown,0,7,0.106,-16.568,0,44,10/17/1970,Bocca di rosa,0.61,118.317,0.881,1970
0.9,788673,['Fabrizio De André'],0.618,181893,0.36,0,Unknown,1.07E-06,1,0.09,-14.037,0,43,10/17/1970,La guerra di Piero,0.201,105.536,0.817,1970
0.961,188981,['Francis Lai'],0.256,233040,0.24,0,Unknown,0.535,9,0.342,-17.484,0,33,1/1/1970,Theme From Love Story (Finale),0.0336,141.073,0.1,1970
0.0138,188981,['Francis Lai'],0.274,176933,0.725,0,Unknown,0.454,3,0.0613,-11.787,1,29,1/1/1970,Snow Frolic,0.0299,84.805,0.835,1970
0.957,188981,['Francis Lai'],0.306,200267,0.118,0,Unknown,0.864,9,0.132,-20.671,0,46,1/1/1970,Theme From Love Story,0.0302,74.798,0.151,1970
0.806,1535255,['John Williams'],0.355,310800,0.243,0,Unknown,0.907,0,0.192,-17.724,1,30,1970,"Raiders March (From ""Raiders of the Lost Ark"")",0.0375,128.459,0.195,1970
0.749,1535255,['John Williams'],0.234,267800,0.271,0,Unknown,0.948,5,0.0974,-15.996,1,26,1970,Bugler's Dream and Olympic Fanfare Medley,0.031,85.799,0.127,1970
0.718,1535255,['John Williams'],0.23,281000,0.349,0,Unknown,0.913,0,0.536,-18.46,1,31,1970,"Flight to Neverland (From ""Hook"")",0.0389,129.393,0.425,1970
0.772,1535255,['John Williams'],0.218,222773,0.19,0,Unknown,0.749,7,0.133,-20.281,1,29,1970,"Flying Theme (From ""E.T. the Extra-Terrestrial"")",0.0355,78.962,0.0695,1970
0.709,1535255,['John Williams'],0.181,329267,0.215,0,Unknown,0.903,10,0.0904,-17.797,1,26,1970,"Main Theme (From ********* Park"")",0.0367,133.386,0.0828,1970
0.675,1535255,['John Williams'],0.197,343733,0.32,0,Unknown,0.748,0,0.803,-16.696,1,28,1970,"Main ***** (From ""Star Wars"")",0.0387,83.893,0.108,1970
0.742,1535255,['John Williams'],0.359,170867,0.173,0,Unknown,0.959,1,0.5,-21.205,0,27,1970,"Main Theme (From ""Jaws"")",0.0581,118.277,0.0857,1970
0.819,1535255,['John Williams'],0.531,184440,0.289,0,Unknown,0.721,7,0.191,-16.255,0,27,1970,"Star Wars, Episode V ""The Empire Strikes Back"": The Imperial March",0.0316,104.233,0.15,1970
0.969,1535255,['John Williams'],0.15,294133,0.0577,0,Unknown,0.363,2,0.0873,-21.255,1,25,1970,"Main ***** ********** in My Memory"" (From ""Home Alone"") - Voice",0.0362,71.564,0.0701,1970
0.623,1535255,['John Williams'],0.356,265333,0.354,0,Unknown,0.904,0,0.0975,-14.325,1,24,1970,"Main ***** (From ""Superman"") - ************",0.0415,116.248,0.219,1970
0.675,1535255,['John Williams'],0.197,343733,0.32,0,Unknown,0.748,0,0.803,-16.696,1,27,1970,"Main ***** (From ""Star Wars"")",0.0387,83.893,0.108,1970
0.81,1535255,['John Williams'],0.551,167933,0.317,0,Unknown,0.899,7,0.13,-20.189,0,23,1970,"Scherzo (From ""Indiana Jones and the Last Crusade"")",0.0401,96.033,0.55,1970
0.772,1535255,['John Williams'],0.218,222773,0.19,0,Unknown,0.749,7,0.133,-20.281,1,41,1970,"Flying Theme (From ""E.T. the Extra-Terrestrial"")",0.0355,78.962,0.0695,1970
0.946,1535255,['John Williams'],0.176,211760,0.106,0,Unknown,0.598,2,0.0858,-25.103,0,35,1970,"Main Theme (From ""Schindler's List"")",0.0459,107.057,0.111,1970
0.709,1535255,['John Williams'],0.181,329267,0.215,0,Unknown,0.903,10,0.0904,-17.797,1,33,1970,"Main Theme (From ********* Park"")",0.0367,133.386,0.0828,1970
0.623,1535255,['John Williams'],0.356,265333,0.354,0,Unknown,0.904,0,0.0975,-14.325,1,35,1970,"Main ***** (From ""Superman"") - ************",0.0415,116.248,0.219,1970
0.649,266952,['Livingston Taylor'],0.604,188093,0.33,0,Unknown,0,5,0.0996,-15.687,1,30,1/1/1970,Carolina Day,0.0326,95.275,0.745,1970
0.356,240999,['Mark Lindsay'],0.359,183987,0.426,0,Unknown,3.34E-06,6,0.0665,-11.439,1,21,3/11/1970,Silver Bird,0.0429,88.863,0.464,1970
0.225,240999,['Mark Lindsay'],0.479,188133,0.453,0,Unknown,0.00038,3,0.143,-12.806,1,41,3/4/1970,Arizona,0.0472,81.18,0.756,1970
0.161,592401,['Tim Maia'],0.294,127921,0.522,0,Unknown,3.93E-05,9,0.364,-10.442,1,49,1/5/1970,Primavera (Vai Chuva),0.0478,150.713,0.608,1970
0.0863,592401,['Tim Maia'],0.508,198262,0.34,0,Unknown,0.000325,9,0.262,-11.311,1,61,1/5/1970,Azul Da Cor Do Mar,0.0384,125.519,0.396,1970
0.157,592401,['Tim Maia'],0.455,243184,0.391,0,Unknown,0.000599,4,0.16,-12.343,1,56,1/5/1970,Eu Amo Você,0.0342,125.171,0.41,1970
0.988,215803,['Violeta Parra'],0.614,250520,0.185,0,Unknown,0.0144,4,0.105,-15.214,0,38,1/1/1970,Volver a los **,0.067,130.009,0.176,1970
0.77,964011,['Zaiko Langa Langa'],0.605,534036,0.602,0,Unknown,0.000761,4,0.083,-6.726,1,32,1/1/1970,Selenge - * & *,0.0413,129.305,0.903,1970
0.75,5056,"[""Sergio Mendes & Brasil '66""]",0.659,188373,0.457,0,Unknown,1.30E-06,2,0.0823,-15.447,1,26,1/1/1968,Lapinha,0.0414,90.615,0.964,1968
0.754,5056,"[""Sergio Mendes & Brasil '66""]",0.662,174413,0.506,0,Unknown,1.85E-05,9,0.191,-12.379,1,25,1/1/1968,Upa Neguinho,0.0363,94.397,0.922,1968
0.649,5056,"[""Sergio Mendes & Brasil '66""]",0.387,244120,0.537,0,Unknown,0.00509,2,0.119,-14.553,0,23,1/1/1968,Casa Forte,0.0339,142.24,0.434,1968
0.703,5056,"[""Sergio Mendes & Brasil '66""]",0.361,258067,0.52,0,Unknown,0,0,0.499,-15.131,1,23,1/1/1968,Festa,0.0697,103.247,0.336,1968
0.83,5056,"[""Sergio Mendes & Brasil '66""]",0.659,194880,0.369,0,Unknown,0.0013,9,0.0714,-16.703,1,20,1/1/1968,The Fool On The Hill,0.035,123.762,0.789,1968
0.639,5056,"[""Sergio Mendes & Brasil '66""]",0.258,257507,0.199,0,Unknown,2.87E-06,2,0.159,-17.717,0,22,1/1/1968,Canto Triste,0.0295,144.067,0.0936,1968
0.0822,123904,['Jack Costanzo'],0.673,272107,0.876,0,Unknown,0.815,1,0.0516,-5.651,1,31,1/1/1968,Jive Samba,0.0312,117.674,0.973,1968
0.295,37787,['Sweetwater'],0.507,173960,0.412,0,Unknown,0.0243,10,0.0835,-13.933,1,26,1968,For Pete's Sake,0.0323,138.971,0.598,1968
0.456,37787,['Sweetwater'],0.403,236373,0.396,0,Unknown,0.012,9,0.205,-10.699,0,25,1968,My Crystal Spider - Remastered Version,0.036,118.913,0.156,1968
0.388,37787,['Sweetwater'],0.393,199093,0.558,0,Unknown,0.000346,5,0.157,-10.612,1,21,1968,In a Rainbow - Remastered Version,0.0344,130.371,0.595,1968
0.113,37787,['Sweetwater'],0.603,238333,0.525,0,Unknown,1.31E-05,7,0.0716,-9.177,1,22,1968,Two Worlds - Remastered Version,0.0326,125.699,0.625,1968
0.499,37787,['Sweetwater'],0.45,182840,0.799,0,Unknown,0,9,0.186,-9.212,1,22,1968,Why Oh Why - Remastered Version,0.062,154.615,0.869,1968
