acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.0692,815039,['John Lee Hooker'],0.54,260760,0.424,0,Blues,0.000149,9,0.0962,-13.318,0,31,1/1/1966,Shake It Baby,0.169,167.407,0.814,1966
0.502,815039,['John Lee Hooker'],0.501,319467,0.306,0,Blues,1.80E-05,0,0.137,-15.933,1,29,1/1/1966,I Put My Trust In You,0.0658,170.938,0.682,1966
0.77,815039,['John Lee Hooker'],0.734,233360,0.348,0,Blues,2.98E-06,0,0.0761,-14.538,1,28,1/1/1966,Peace Lovin' Man,0.061,110.897,0.801,1966
0.00611,238506,['John Mayall & the Bluesbreakers'],0.408,153400,0.719,0,Blues,2.89E-05,0,0.31,-3.409,1,36,6/22/1966,Little **** - Mono,0.0284,82.906,0.836,1966
0.61,962064,['Junior Wells'],0.662,187803,0.375,0,Blues,0,10,0.157,-13.495,0,17,1966,Checking On My Baby,0.0681,80.081,0.82,1966
0.333,962064,['Junior Wells'],0.732,206960,0.443,0,Blues,2.92E-06,2,0.0575,-15.408,1,30,1966,(I Got A) Stomach Ache,0.0702,84.247,0.874,1966
0.586,191429,['Magic Sam'],0.698,160387,0.606,0,Blues,0.00163,1,0.0861,-9.983,0,18,12/27/1966,*** Belongs to Me,0.0296,106.669,0.961,1966
0.986,608701,['Muddy Waters'],0.71,178600,0.0958,0,Blues,0.00221,9,0.0606,-17.05,1,22,1/1/1966,Walkin' *****,0.0599,71.067,0.457,1966
0.755,608701,['Muddy Waters'],0.617,197133,0.312,0,Blues,0,2,0.328,-13.277,1,20,1/1/1966,Just To Be With You,0.0441,86.881,0.735,1966
0.57,608701,['Muddy Waters'],0.666,170040,0.175,0,Blues,0.00853,0,0.182,-14.04,1,19,1/1/1966,Little Geneva,0.0487,88.001,0.515,1966
0.716,608701,['Muddy Waters'],0.603,177893,0.389,0,Blues,0,9,0.08,-12.949,1,42,1/1/1966,Mannish Boy,0.0717,108.018,0.673,1966
0.949,608701,['Muddy Waters'],0.907,181760,0.269,0,Blues,0.0033,9,0.143,-14.653,1,34,1/1/1966,Rollin' And Tumblin' - Pt. *,0.0498,118.852,0.65,1966
0.643,608701,['Muddy Waters'],0.596,174568,0.405,0,Blues,0.000289,2,0.205,-10.497,1,33,1/1/1966,Forty Days And Forty ******,0.0313,88.593,0.812,1966
0.682,608701,['Muddy Waters'],0.653,164293,0.572,0,Blues,0.000896,1,0.327,-9.737,0,31,1/1/1966,Walkin' Thru The Park,0.0347,132.9,0.882,1966
0.163,16835,['The Paul Butterfield Blues Band'],0.33,298800,0.502,0,Blues,0,3,0.094,-6.906,0,23,1966,I Got a Mind to Give up Living,0.0438,69.408,0.45,1966
0.704,16835,['The Paul Butterfield Blues Band'],0.409,171867,0.6,0,Blues,0.00311,2,0.0316,-9.64,1,21,1966,"Mary, Mary",0.0368,115.038,0.858,1966
0.534,16835,['The Paul Butterfield Blues Band'],0.664,194573,0.686,0,Blues,0.000329,0,0.072,-11.521,1,20,1966,"Get Out of My Life, Woman",0.0787,111.75,0.708,1966
0.728,16835,['The Paul Butterfield Blues Band'],0.483,235107,0.571,0,Blues,7.90E-06,10,0.409,-8.837,0,19,1966,Two Trains Running,0.0413,91.871,0.88,1966
0.609,16835,['The Paul Butterfield Blues Band'],0.663,140760,0.587,0,Blues,0,2,0.391,-9.432,1,20,1966,All These *****,0.0389,124.687,0.822,1966
0.123,16835,['The Paul Butterfield Blues Band'],0.321,791800,0.529,0,Blues,0.00166,7,0.202,-10.672,1,31,1966,East-West,0.0377,151.851,0.604,1966
0.713,16835,['The Paul Butterfield Blues Band'],0.579,199960,0.581,0,Blues,0.000124,9,0.171,-7.138,1,28,1966,Walkin' *****,0.0323,102.164,0.836,1966
0.288,16835,['The Paul Butterfield Blues Band'],0.322,474600,0.563,0,Blues,0.0158,5,0.201,-10.943,0,24,1966,Work Song,0.0475,173.617,0.938,1966
0.264,276085,"[""Howlin' Wolf""]",0.511,174093,0.416,0,Blues,6.03E-05,4,0.0817,-14.205,1,26,1/1/1967,I'm The Wolf,0.054,114.083,0.588,1967
0.525,276085,"[""Howlin' Wolf""]",0.585,191640,0.638,0,Blues,0.0142,7,0.104,-11.192,1,23,1/1/1967,You Can't Be Beat - Single Version,0.0472,133.063,0.681,1967
0.974,276085,"[""Howlin' Wolf""]",0.556,176760,0.433,0,Blues,0.846,2,0.147,-11.076,1,22,1/1/1967,I've Got A Woman,0.0601,110.964,0.543,1967
0.57,276085,"[""Howlin' Wolf""]",0.671,154533,0.629,0,Blues,0.0011,2,0.319,-12.998,1,21,1/1/1967,I Have A Little **** - Single Version,0.0445,121.036,0.891,1967
0.104,617844,['Albert King'],0.722,134298,0.487,0,Blues,0.136,5,0.0927,-11.065,1,28,1/1/1967,Down Don't Bother Me - Mono Mix,0.0295,97.331,0.707,1967
0.316,617844,['Albert King'],0.839,153173,0.487,0,Blues,0.436,1,0.0271,-10.232,1,22,1967,Crosscut Saw,0.0473,122.751,0.883,1967
0.485,617844,['Albert King'],0.471,268800,0.313,0,Blues,0.209,0,0.0485,-10.73,1,21,1967,Personal Manager,0.0913,183.514,0.334,1967
0.549,617844,['Albert King'],0.723,167333,0.507,0,Blues,0.63,7,0.0654,-10.517,0,20,1967,"Oh, Pretty Woman",0.042,106.927,0.74,1967
0.532,617844,['Albert King'],0.586,226973,0.258,0,Blues,0.0273,3,0.112,-15,1,19,1967,The Very Thought Of You,0.0357,82.563,0.162,1967
0.508,617844,['Albert King'],0.543,228227,0.0802,0,Blues,0.0278,5,0.195,-24.878,0,31,8/1/1967,As The Years Go ******* By,0.0333,93.257,0.363,1967
0.587,617844,['Albert King'],0.707,209133,0.192,0,Blues,0.247,0,0.0804,-15.326,1,18,1967,I Almost Lost My Mind,0.0333,129.018,0.292,1967
0.588,617844,['Albert King'],0.689,203998,0.196,0,Blues,0.00414,0,0.102,-14.367,1,24,1/1/1967,I Almost Lost My Mind - Mono Mix,0.0349,129.3,0.339,1967
0.158,617844,['Albert King'],0.683,130693,0.48,0,Blues,0.585,5,0.153,-11.913,1,17,1967,Down Don't Bother Me,0.0298,97.397,0.656,1967
0.671,617844,['Albert King'],0.792,154698,0.419,0,Blues,0.00157,10,0.227,-10.551,1,23,1/1/1967,Kansas City - Mono Mix,0.0966,118.454,0.769,1967
0.632,617844,['Albert King'],0.792,153000,0.251,0,Blues,0.000458,10,0.175,-17.735,1,27,8/1/1967,Kansas City,0.0931,118.135,0.707,1967
0.395,617844,['Albert King'],0.836,169998,0.436,0,Blues,0.395,9,0.0663,-11.268,1,22,1/1/1967,The Hunter - Mono Mix,0.0328,134.14,0.712,1967
0.19,617844,['Albert King'],0.447,201467,0.42,0,Blues,0.0398,3,0.225,-11.178,1,15,1967,Laundromat *****,0.0547,202.57,0.657,1967
0.55,617844,['Albert King'],0.48,270293,0.214,0,Blues,0.276,0,0.0656,-16.204,1,25,8/1/1967,Personal Manager,0.076,180.55,0.425,1967
0.564,617844,['Albert King'],0.608,229200,0.0856,0,Blues,0.00412,3,0.11,-24.885,1,24,8/1/1967,The Very Thought Of You,0.0407,82.176,0.132,1967
0.46,617844,['Albert King'],0.452,270298,0.335,0,Blues,0.0659,0,0.0481,-12.074,1,21,1/1/1967,Personal Manager - Mono Mix,0.0644,180.65,0.464,1967
0.434,617844,['Albert King'],0.711,169998,0.483,0,Blues,0.012,11,0.0284,-11.211,1,57,1/1/1967,Born Under A Bad Sign - Mono Mix,0.0298,91.652,0.884,1967
0.0217,617844,['Albert King'],0.84,156398,0.412,0,Blues,0.784,1,0.041,-14.23,1,50,1/1/1967,Crosscut Saw - Mono Mix,0.056,122.807,0.963,1967
0.45,617844,['Albert King'],0.691,166560,0.493,0,Blues,0.00517,11,0.0231,-10.616,1,32,1967,Born Under A Bad Sign,0.0285,91.541,0.801,1967
0.672,617844,['Albert King'],0.78,164173,0.417,0,Blues,0.000287,9,0.0842,-10.474,1,31,1967,The Hunter,0.0346,134.012,0.734,1967
0.152,617844,['Albert King'],0.793,168298,0.388,0,Blues,0.782,7,0.0877,-12.419,0,36,1/1/1967,"Oh, Pretty Woman - Mono Mix",0.0316,105.968,0.736,1967
0.39,617844,['Albert King'],0.423,226600,0.271,0,Blues,0.597,5,0.283,-14.806,0,26,1967,As The Years Go ******* By,0.0354,183.532,0.332,1967
0.742,617844,['Albert King'],0.784,152027,0.466,0,Blues,0.0914,10,0.27,-9.193,1,24,1967,Kansas City,0.12,118.406,0.717,1967
0.549,59156,['B.B. King'],0.358,296773,0.517,0,Blues,1.59E-05,1,0.691,-11.487,1,26,1/1/1967,Gambler's ***** - Live At The International ***** ************,0.0557,93.811,0.588,1967
0.799,815039,['John Lee Hooker'],0.597,123800,0.488,0,Blues,0.265,11,0.148,-13.547,0,28,3/22/1967,Think Twice Before You Go,0.0623,158.361,0.968,1967
0.722,815039,['John Lee Hooker'],0.491,331493,0.335,0,Blues,0.0331,4,0.729,-14.83,1,23,7/2/1967,I'm Bad Like Jesse James - Live At Cafe *************,0.318,192.076,0.614,1967
0.269,815039,['John Lee Hooker'],0.646,160560,0.395,0,Blues,0.00666,1,0.0741,-12.828,0,55,3/22/1967,Boom Boom,0.254,155.839,0.848,1967
0.205,238506,['John Mayall & the Bluesbreakers'],0.498,173200,0.464,0,Blues,0.063,11,0.304,-12.763,0,28,2/17/1967,The Stumble,0.0291,138.242,0.803,1967
0.183,238506,['John Mayall & the Bluesbreakers'],0.642,217427,0.262,0,Blues,0.0114,6,0.14,-15.715,0,26,9/1/1967,Oh Pretty Woman,0.0268,105.872,0.718,1967
0.442,238506,['John Mayall & the Bluesbreakers'],0.221,176040,0.372,0,Blues,0.686,10,0.339,-15.606,1,34,2/17/1967,The Super-Natural,0.0446,199.803,0.775,1967
0.0674,827367,['Long John Baldry'],0.458,192853,0.724,0,Blues,2.08E-06,9,0.323,-8.547,1,37,1/1/1967,Let the Heartaches Begin,0.0297,90.508,0.505,1967
0.883,191429,['Magic Sam'],0.564,232000,0.38,0,Blues,0.0139,6,0.208,-14.337,0,25,1967,All Of Your Love,0.0364,117.706,0.765,1967
0.735,191429,['Magic Sam'],0.438,296507,0.359,0,Blues,0.00118,9,0.0968,-14.602,1,26,1967,I Need You So Bad,0.0326,101.703,0.901,1967
0.798,191429,['Magic Sam'],0.449,251040,0.194,0,Blues,0.000191,2,0.0702,-15.63,0,22,1967,My Love Will Never Die,0.0714,204.034,0.695,1967
0.2,191429,['Magic Sam'],0.543,286960,0.573,0,Blues,3.21E-05,2,0.245,-15.174,1,21,1967,I Feel So Good (I Wanna Boogie),0.0897,107.55,0.562,1967
0.779,191429,['Magic Sam'],0.51,218000,0.541,0,Blues,0.000164,6,0.346,-13.003,0,22,1967,I Don't Want No Woman,0.0439,62.035,0.93,1967
0.617,191429,['Magic Sam'],0.461,190533,0.271,0,Blues,2.85E-05,6,0.0379,-14.56,1,20,1967,Every ***** And Every Day,0.0416,200.976,0.594,1967
0.248,191429,['Magic Sam'],0.556,198467,0.337,0,Blues,0,0,0.0451,-14.563,1,39,1967,That's All I Need,0.0372,66.823,0.5,1967
0.457,191429,['Magic Sam'],0.578,256533,0.504,0,Blues,0.0041,9,0.0942,-14.441,1,33,1967,Sweet Home Chicago,0.0408,117.375,0.741,1967
0.919,191429,['Magic Sam'],0.466,197467,0.368,0,Blues,0.869,4,0.103,-16.348,0,29,1967,Lookin' Good,0.0402,96.245,0.637,1967
0.916,608701,['Muddy Waters'],0.763,200435,0.402,0,Blues,0.00132,5,0.0881,-8.166,1,24,3/1/1967,Honey Bee,0.033,95.753,0.584,1967
0.855,790604,['Taj Mahal'],0.621,207227,0.316,0,Blues,0,7,0.103,-9.854,1,16,1967,******** Business But My Own,0.24,177.034,0.756,1967
0.25,16835,['The Paul Butterfield Blues Band'],0.241,548270,0.634,0,Blues,0.0297,3,0.0953,-9.43,1,27,1967,Driftin' and Driftin',0.044,151.263,0.375,1967
0.147,16835,['The Paul Butterfield Blues Band'],0.227,339987,0.518,0,Blues,0.0114,4,0.144,-9.762,0,21,1967,Double Trouble,0.0318,89.843,0.506,1967
0.607,16835,['The Paul Butterfield Blues Band'],0.276,249986,0.63,0,Blues,0,0,0.0793,-9.202,1,18,1967,Born Under a Bad Sign,0.0316,173.073,0.825,1967
0.237,16835,['The Paul Butterfield Blues Band'],0.703,218825,0.437,0,Blues,0,2,0.589,-10.634,0,32,1967,One More Headache,0.0462,103.161,0.932,1967
0.632,276085,"[""Howlin' Wolf""]",0.684,231933,0.544,0,Blues,0.000449,9,0.203,-10.992,1,23,11/4/1969,********,0.0296,90.122,0.822,1969
0.246,617844,['Albert King'],0.664,235960,0.218,0,Blues,0.00297,0,0.0859,-16.548,1,24,1969,Drowning On Dry Land,0.0393,82.593,0.426,1969
0.522,617844,['Albert King'],0.476,174040,0.228,0,Blues,6.50E-05,6,0.0764,-12.292,1,25,10/1/1969,Won't Be Hangin' Around,0.113,205.615,0.729,1969
0.221,617844,['Albert King'],0.442,250893,0.469,0,Blues,0.111,6,0.138,-15.041,1,36,1969,The Sky Is Crying,0.0645,181.08,0.81,1969
0.368,59156,['B.B. King'],0.681,334493,0.778,0,Blues,0.0034,7,0.331,-7.566,1,31,12/5/1969,So Excited,0.0589,138.718,0.866,1969
0.291,59156,['B.B. King'],0.663,275160,0.5,0,Blues,0.00579,2,0.0862,-7.759,1,28,12/5/1969,No Good,0.037,96.108,0.468,1969
0.483,59156,['B.B. King'],0.653,295027,0.704,0,Blues,0.0211,2,0.298,-6.819,1,27,12/5/1969,Confessin' The *****,0.0493,116.009,0.649,1969
0.533,59156,['B.B. King'],0.611,292800,0.591,0,Blues,0.0751,3,0.13,-8.187,1,27,12/5/1969,You're Losin' Me,0.0439,107.19,0.868,1969
0.661,59156,['B.B. King'],0.655,387333,0.617,0,Blues,0.35,2,0.415,-8.747,1,26,12/5/1969,Cryin' Won't Help You Now,0.0399,104.657,0.699,1969
0.631,59156,['B.B. King'],0.387,281173,0.484,0,Blues,0.385,9,0.0818,-8.399,1,25,12/5/1969,What Happened,0.0309,169.451,0.644,1969
0.194,59156,['B.B. King'],0.59,597093,0.727,0,Blues,0.394,2,0.109,-8.529,1,24,12/5/1969,You're Mean,0.039,111.477,0.665,1969
0.344,59156,['B.B. King'],0.547,324733,0.46,0,Blues,0.442,11,0.0983,-8.759,0,60,12/5/1969,The Thrill Is Gone,0.0256,90.768,0.543,1969
0.239,59156,['B.B. King'],0.792,517400,0.495,0,Blues,0.00175,0,0.074,-11.603,1,54,1/1/1969,Why I Sing The *****,0.0527,118.066,0.719,1969
0.521,762288,['Big Mama Thornton'],0.377,270000,0.387,0,Blues,7.76E-06,0,0.0697,-11.791,1,24,1/1/1969,Let's Go Get ****,0.0436,185.609,0.569,1969
0.328,186734,['Freddie King'],0.662,128040,0.222,0,Blues,0.104,5,0.197,-15.341,1,25,1969,My Feeling for the *****,0.038,80.435,0.384,1969
0.337,186734,['Freddie King'],0.559,193267,0.406,0,Blues,1.69E-05,0,0.0755,-12.89,1,25,1969,Woke Up This Morning,0.0775,73.33,0.857,1969
0.0583,186734,['Freddie King'],0.602,230227,0.265,0,Blues,0.022,2,0.11,-14.156,1,23,1969,The Things I Used to Do,0.0273,97.484,0.64,1969
0.565,186734,['Freddie King'],0.498,198707,0.379,0,Blues,1.25E-05,7,0.159,-12.42,1,23,1969,I Wonder Why,0.0773,94.748,0.698,1969
0.178,186734,['Freddie King'],0.64,175533,0.681,0,Blues,0.51,2,0.132,-10.722,1,22,1969,What'd I Say,0.0384,90.585,0.963,1969
0.563,186734,['Freddie King'],0.697,186133,0.413,0,Blues,0,0,0.102,-11.313,1,23,1969,I Don't Know,0.0566,112.034,0.88,1969
0.101,186734,['Freddie King'],0.678,216627,0.612,0,Blues,0.318,4,0.164,-9.764,1,51,1969,Stumble,0.0339,118.381,0.857,1969
0.459,186734,['Freddie King'],0.518,264800,0.223,0,Blues,0.000161,5,0.0479,-13.805,1,38,1969,Stormy Monday,0.0338,143.628,0.34,1969
0.622,186734,['Freddie King'],0.648,202267,0.387,0,Blues,0.000356,1,0.0237,-12.182,1,33,1969,Yonder Wall,0.03,78.594,0.802,1969
0.47,186734,['Freddie King'],0.531,218427,0.254,0,Blues,0.00114,1,0.0489,-14.125,1,31,1969,Ain't ******** Business What We Do,0.0371,162.483,0.487,1969
0.458,238495,['John Mayall'],0.562,442000,0.815,0,Blues,0.0687,5,0.697,-8.62,1,26,1969,The Laws Must Change,0.428,96.958,0.797,1969
0.904,238495,['John Mayall'],0.35,279813,0.298,0,Blues,0.0447,9,0.696,-15.54,1,25,1969,Saw Mill Gulch Road,0.0839,179.83,0.434,1969
0.916,238495,['John Mayall'],0.574,327853,0.275,0,Blues,0.0509,4,0.761,-15.89,1,26,1969,I'm Gonna Fight For You J.B.,0.045,102.384,0.469,1969
0.742,238495,['John Mayall'],0.366,500733,0.299,0,Blues,0.186,7,0.307,-15.153,0,24,1969,Thoughts About Roxanne,0.0459,179.365,0.664,1969
0.75,238495,['John Mayall'],0.477,571080,0.321,0,Blues,0.757,0,0.695,-17.534,1,47,1969,California,0.0351,106.463,0.663,1969
0.751,238495,['John Mayall'],0.756,302053,0.926,0,Blues,0.429,1,0.936,-8.525,1,46,1969,Room To Move,0.13,132.326,0.701,1969
0.65,238495,['John Mayall'],0.598,423720,0.544,0,Blues,0.727,2,0.743,-11.16,0,34,1969,So Hard To Share,0.0374,109.604,0.764,1969
0.642,242473,['Johnny Adams'],0.441,235431,0.49,0,Blues,0.000456,5,0.417,-11.249,1,21,1/1/1969,Reconsider Me,0.0447,107.735,0.556,1969
0.398,242473,['Johnny Adams'],0.536,197309,0.656,0,Blues,2.76E-05,2,0.301,-11.17,1,33,1/1/1969,Georgia Morning Dew,0.048,86.956,0.854,1969
0.00192,819983,['Johnny Winter'],0.288,270067,0.919,0,Blues,0.214,2,0.085,-9.625,1,26,1969,I'm Yours and I'm Hers,0.069,88.073,0.776,1969
0.889,819983,['Johnny Winter'],0.689,165533,0.482,0,Blues,0.124,0,0.35,-8.632,1,26,1969,Dallas,0.0332,108.892,0.787,1969
0.071,819983,['Johnny Winter'],0.404,163600,0.64,0,Blues,0.0439,4,0.0942,-6.913,1,25,1969,Good Morning Little School ****,0.0581,176.476,0.968,1969
0.77,819983,['Johnny Winter'],0.467,284080,0.254,0,Blues,2.79E-06,0,0.0608,-10.007,1,23,1969,I'll Drown In My Tears,0.0338,96.176,0.348,1969
0.278,819983,['Johnny Winter'],0.431,209587,0.633,0,Blues,0.413,9,0.0721,-8.387,1,22,1969,Leland Mississippi *****,0.0915,134.299,0.895,1969
0.662,819983,['Johnny Winter'],0.358,328213,0.658,0,Blues,0.000306,7,0.182,-8.151,0,21,1969,Memory Pain,0.0594,108.968,0.697,1969
0.873,819983,['Johnny Winter'],0.315,175773,0.849,0,Blues,0.6,9,0.887,-7.574,1,22,1969,Back Door Friend,0.294,215.734,0.609,1969
0.282,819983,['Johnny Winter'],0.294,314880,0.736,0,Blues,0.0418,7,0.102,-7.961,0,54,1969,Be Careful With a Fool,0.151,208.576,0.753,1969
0.736,819983,['Johnny Winter'],0.554,232453,0.49,0,Blues,0.00728,9,0.327,-8.725,1,50,1969,Mean Mistreater,0.0267,67.591,0.578,1969
0.494,819983,['Johnny Winter'],0.281,228827,0.798,0,Blues,0.192,4,0.11,-8.714,0,44,1969,Rock Me Baby,0.0827,190.763,0.704,1969
0.000311,819983,['Johnny Winter'],0.35,303520,0.617,0,Blues,0.00384,2,0.283,-7.556,1,28,1969,Highway ** Revisited - Live,0.0305,148.977,0.429,1969
0.00664,819983,['Johnny Winter'],0.326,336400,0.798,0,Blues,0.00072,6,0.972,-8.676,0,34,1969,"Johnny B. Goode - Live at The Woodstock Music & Art Fair, August *** ****",0.0555,163.619,0.777,1969
0.83,824599,['Little Walter'],0.678,163813,0.27,0,Blues,0.00128,7,0.186,-14.12,1,31,8/7/1969,Key To The Highway,0.0349,79.472,0.705,1969
0.957,824599,['Little Walter'],0.607,158440,0.264,0,Blues,0.0463,1,0.122,-13.804,0,29,8/7/1969,Mellow Down Easy,0.0491,191.482,0.836,1969
0.852,824599,['Little Walter'],0.583,136013,0.482,0,Blues,3.15E-06,0,0.11,-11.301,0,30,8/7/1969,Hate To See You Go,0.039,186.137,0.903,1969
0.817,824599,['Little Walter'],0.603,173013,0.858,0,Blues,0.211,4,0.112,-9.144,1,25,8/7/1969,Roller Coaster,0.0589,124.147,0.586,1969
0.939,824599,['Little Walter'],0.498,174813,0.544,0,Blues,0.00181,2,0.212,-9.892,0,42,8/7/1969,**** And ******** - Single Version,0.064,68.964,0.757,1969
0.707,894956,['Otis Rush'],0.437,190640,0.446,0,Blues,0.000366,5,0.198,-10.856,1,22,10/1/1969,"So Many Roads, So Many Trains",0.0333,98.376,0.739,1969
0.309,486775,['Otis Spann'],0.515,311933,0.105,0,Blues,0.00291,0,0.0852,-17.303,1,35,3/25/1969,Ain't ******** Business,0.0521,138.763,0.177,1969
0.087,3829,['T-Bone Walker'],0.596,169333,0.676,0,Blues,0.000881,0,0.103,-11.273,1,27,1969,Every Day I Have The *****,0.0332,109.805,0.865,1969
0.92,276085,"[""Howlin' Wolf""]",0.685,170867,0.24,0,Blues,1.56E-05,7,0.111,-15.804,0,20,1/1/1975,I Ain't ************* - Single Version,0.0409,138.788,0.783,1975
0.848,176936,['Elmore James'],0.623,200240,0.623,0,Blues,0.00114,11,0.0572,-8.403,0,40,1/7/1975,It Hurts Me Too,0.0392,89.031,0.604,1975
0.852,204714,['Johnny Shines'],0.499,238440,0.132,0,Blues,0.00108,4,0.0621,-17.278,0,27,1975,Travelling Back Home,0.0403,89.165,0.362,1975
0.844,276085,"[""Howlin' Wolf""]",0.661,188400,0.342,0,Blues,0.000128,9,0.26,-16.361,0,59,3/1/1958,Smokestack Lightnin',0.043,146.118,0.588,1958
0.926,276085,"[""Howlin' Wolf""]",0.657,163027,0.642,0,Blues,0.0165,7,0.12,-12.98,1,45,3/1/1958,How Many More Years,0.085,110.543,0.737,1958
0.884,276085,"[""Howlin' Wolf""]",0.362,176573,0.507,0,Blues,0.00607,11,0.116,-13.978,0,46,3/1/1958,Moanin' At ********,0.0463,93.468,0.755,1958
0.764,276085,"[""Howlin' Wolf""]",0.5,173707,0.256,0,Blues,0.000308,0,0.0754,-19.64,1,37,3/1/1958,Evil (Is Going On),0.185,159.608,0.726,1958
0.977,276085,"[""Howlin' Wolf""]",0.696,172627,0.153,0,Blues,0.00138,4,0.12,-19.335,1,31,3/1/1958,I Asked For Water,0.0399,110.749,0.386,1958
0.571,276085,"[""Howlin' Wolf""]",0.707,178733,0.184,0,Blues,1.23E-05,11,0.175,-16.146,0,28,3/1/1958,No Place To Go (You Gonna Wreck My Life),0.0362,135.753,0.745,1958
0.493,276085,"[""Howlin' Wolf""]",0.622,175467,0.507,0,Blues,3.35E-05,5,0.0626,-15.561,1,29,3/1/1958,Baby How Long,0.0459,130.973,0.771,1958
0.739,276085,"[""Howlin' Wolf""]",0.757,170000,0.441,0,Blues,0.558,0,0.141,-15.771,1,27,3/1/1958,Forty Four,0.0325,140.141,0.59,1958
0.921,276085,"[""Howlin' Wolf""]",0.443,171507,0.445,0,Blues,0.000155,5,0.112,-12.895,1,28,3/1/1958,Moanin' For My Baby,0.0291,145.591,0.543,1958
