acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.704,781399,['Jackie Gleason'],0.142,178133,0.377,0,Easy Listening,0.869,10,0.231,-11.028,1,4,6/6/1955,I Don't Know Why (I Just Do),0.043,77.183,0.215,1955
0.722,781399,['Jackie Gleason'],0.228,223840,0.377,0,Easy Listening,0.966,5,0.114,-12.791,1,4,6/6/1955,Speak Low,0.0337,86.839,0.146,1955
0.648,781399,['Jackie Gleason'],0.0943,193613,0.483,0,Easy Listening,0.539,7,0.199,-8.115,0,4,6/6/1955,The Thrill Is Gone,0.0379,82.674,0.0383,1955
0.725,781399,['Jackie Gleason'],0.0899,198107,0.491,0,Easy Listening,0.783,7,0.165,-9.502,0,4,6/6/1955,**** Purple,0.039,83.207,0.0398,1955
0.994,170214,['Ferrante & Teicher'],0.437,439637,0.144,0,Easy Listening,0.888,2,0.107,-15.798,1,1,10/11/1955,Hollywood Rhapsody,0.0343,108.322,0.0708,1955
0.758,822777,['Liberace'],0.491,208600,0.396,0,Easy Listening,0,1,0.314,-24.055,1,0,1/10/1955,"""The Wonderful Art of Playing Latin Percussion ************ - Live",0.942,70.947,0.0638,1955
0.41,822777,['Liberace'],0.318,187867,0.563,0,Easy Listening,0.581,0,0.776,-14.997,1,0,1/10/1955,El *********** (with Los Angeles Philharmonic) - Live,0.0525,180.95,0.704,1955
0.942,322027,['Nelson Riddle'],0.0968,378493,0.35,0,Easy Listening,0.807,5,0.152,-9.231,1,6,1/1/1955,"Oh, What A Beautiful Mornin'",0.0335,77.063,0.0376,1955
0.391,322027,['Nelson Riddle'],0.413,178467,0.692,0,Easy Listening,0.0267,8,0.22,-7.486,1,3,1/1/1955,Kansas City,0.0529,137.449,0.747,1955
0.669,322027,['Nelson Riddle'],0.501,171867,0.389,0,Easy Listening,0.0165,8,0.0975,-10.113,1,4,1/1/1955,The Surrey With The Fringe On Top,0.029,136.8,0.491,1955
0.921,322027,['Nelson Riddle'],0.648,187760,0.165,0,Easy Listening,0.333,3,0.192,-9.31,1,5,1/1/1955,Many A New Day,0.0317,130.462,0.321,1955
0.958,781399,['Jackie Gleason'],0.081,216387,0.0909,0,Easy Listening,0.891,2,0.0881,-21.265,0,17,4/29/1963,**** Me Irresponsible,0.0367,174.301,0.0576,1963
0.913,781399,['Jackie Gleason'],0.155,170867,0.143,0,Easy Listening,0.854,10,0.111,-19.83,0,16,4/29/1963,The Third Man Theme,0.0369,73.331,0.121,1963
0.942,781399,['Jackie Gleason'],0.159,188520,0.0991,0,Easy Listening,0.932,3,0.109,-20.784,1,16,4/29/1963,La Dolce Vita,0.0349,172.399,0.155,1963
0.934,781399,['Jackie Gleason'],0.222,191227,0.0995,0,Easy Listening,0.809,7,0.0944,-21.407,1,15,4/29/1963,You're All The World To Me,0.0342,80.23,0.0954,1963
0.927,781399,['Jackie Gleason'],0.126,207293,0.136,0,Easy Listening,0.878,5,0.134,-19.746,1,11,4/29/1963,Days Of Wine And Roses - ***************,0.0358,96.931,0.0768,1963
0.914,781399,['Jackie Gleason'],0.267,212173,0.074,0,Easy Listening,0.9,7,0.209,-20.313,1,30,3/4/1963,"It's Been A Long, Long Time",0.0356,137.732,0.149,1963
0.748,781399,['Jackie Gleason'],0.245,222787,0.0935,0,Easy Listening,0.254,5,0.0963,-19.343,1,25,3/4/1963,"Theme From ""Bus Stop""",0.0373,124.385,0.107,1963
0.94,781399,['Jackie Gleason'],0.124,198147,0.0642,0,Easy Listening,0.975,8,0.123,-22.157,1,18,3/4/1963,A Pretty **** Is Like A Melody,0.036,170.086,0.151,1963
0.931,781399,['Jackie Gleason'],0.145,233880,0.116,0,Easy Listening,0.738,10,0.139,-20.804,1,18,3/4/1963,Everything Happens To Me,0.0363,93.063,0.0586,1963
0.727,607028,['Arthur Lyman'],0.567,188293,0.0927,0,Easy Listening,0.717,5,0.116,-23.637,1,10,1963,Pagan Love Song,0.033,111.395,0.322,1963
0.558,748088,['Bert Kaempfert'],0.499,236200,0.196,0,Easy Listening,0.271,7,0.35,-11.997,1,12,1/1/1963,Moonglow,0.0508,71.646,0.324,1963
0.36,748088,['Bert Kaempfert'],0.429,209400,0.237,0,Easy Listening,0.624,1,0.101,-10.107,1,11,1/1/1963,********,0.0294,96.6,0.192,1963
0.883,748088,['Bert Kaempfert'],0.383,204640,0.358,0,Easy Listening,0.949,11,0.117,-12.498,0,11,1/1/1963,Dream,0.0265,83.721,0.117,1963
0.942,748088,['Bert Kaempfert'],0.536,174013,0.287,0,Easy Listening,0.968,5,0.108,-15.22,0,12,1/1/1963,Highland Dreams,0.0281,102.051,0.564,1963
0.0551,748088,['Bert Kaempfert'],0.452,135440,0.571,0,Easy Listening,0.827,7,0.12,-8.774,1,20,1/1/1963,Living It Up,0.0339,166.965,0.835,1963
0.857,678009,['Henry Mancini'],0.63,87560,0.968,0,Easy Listening,0.916,9,0.342,-6.715,0,23,1963,Shades Of Sennett,0.0366,144.087,0.973,1963
0.869,678009,['Henry Mancini'],0.506,152147,0.363,0,Easy Listening,0.373,5,0.109,-16.748,1,16,1963,Latin Snowfall,0.0333,120.55,0.395,1963
0.264,678009,['Henry Mancini'],0.268,171760,0.395,0,Easy Listening,0.0135,0,0.232,-14.282,1,15,1963,Bateau Mouche,0.0325,100.423,0.178,1963
0.719,678009,['Henry Mancini'],0.559,179067,0.373,0,Easy Listening,0.00058,9,0.0762,-12.741,0,14,1963,Megeve,0.0549,71.986,0.836,1963
0.903,678009,['Henry Mancini'],0.271,155347,0.286,0,Easy Listening,0.000167,11,0.114,-13.663,0,15,1963,Charade (Vocal),0.0294,85.419,0.0839,1963
0.296,678009,['Henry Mancini'],0.441,108693,0.68,0,Easy Listening,0.383,0,0.299,-10.28,1,14,1963,Bistro,0.0421,95.287,0.712,1963
0.7,678009,['Henry Mancini'],0.622,152200,0.613,0,Easy Listening,0.0253,3,0.0577,-11.45,1,13,1963,Mambo Parisienne,0.104,83.159,0.778,1963
0.923,678009,['Henry Mancini'],0.499,165773,0.207,0,Easy Listening,0.0145,0,0.105,-19.445,1,41,1963,Champagne And Quail,0.0352,115.763,0.719,1963
0.74,678009,['Henry Mancini'],0.531,157680,0.219,0,Easy Listening,0.326,5,0.112,-12.394,1,46,1963,"The Pink Panther Theme - From the Mirisch-G & E Production ""The Pink Panther""",0.0353,116.168,0.293,1963
0.0528,678009,['Henry Mancini'],0.329,106160,0.404,0,Easy Listening,0.122,0,0.0506,-12.491,0,35,1963,"It Had Better Be ******* (Meglio stasera) - From the Mirisch-G & E Production ""The Pink Panther"" **************",0.0327,119.427,0.63,1963
0.875,678009,['Henry Mancini'],0.37,191160,0.227,0,Easy Listening,0.662,10,0.0994,-14.586,1,34,1963,Royal **** - **** Remastered,0.0316,127.809,0.0721,1963
0.847,678009,['Henry Mancini'],0.748,169413,0.453,0,Easy Listening,0.426,0,0.156,-12.543,1,38,1963,"********* for Sellers - From the Mirisch-G & E Production ""The Pink Panther""",0.0372,127.972,0.923,1963
0.885,678009,['Henry Mancini'],0.406,158080,0.116,0,Easy Listening,0.911,5,0.111,-18.009,1,33,1963,Piano And Strings - **** Remastered,0.028,59.803,0.143,1963
0.702,678009,['Henry Mancini'],0.641,129227,0.551,0,Easy Listening,0.827,9,0.0663,-10.479,1,30,1963,Charade (Main ******,0.0346,121.206,0.896,1963
0.1,678009,['Henry Mancini'],0.459,156440,0.261,0,Easy Listening,0.164,0,0.223,-14.034,0,31,1963,"The Village Inn - From the Mirisch-G & E Production ""The Pink Panther""",0.0307,111.063,0.483,1963
0.902,678009,['Henry Mancini'],0.152,148560,0.122,0,Easy Listening,0.956,2,0.117,-16.113,0,27,1963,"The Lonely Princess - From the Mirisch-G & E Production ""The Pink Panther""",0.0378,88.489,0.0377,1963
0.808,678009,['Henry Mancini'],0.44,117947,0.616,0,Easy Listening,0,7,0.246,-8.732,0,28,1963,"It Had Better Be ******* (Vocal) - From the Mirisch-G & E Production ""The Pink Panther""",0.0602,113.119,0.648,1963
0.836,678009,['Henry Mancini'],0.433,115013,0.266,0,Easy Listening,0.0878,9,0.166,-14.427,0,27,1963,"Cortina - From the Mirisch-G & E Production ""The Pink Panther""",0.0352,110.632,0.462,1963
0.172,678009,['Henry Mancini'],0.486,169947,0.475,0,Easy Listening,0.723,0,0.229,-11.743,1,27,1963,The Tiber Twist,0.0845,167.643,0.68,1963
0.425,955773,['Herb Alpert & the Tijuana Brass'],0.444,178920,0.579,0,Easy Listening,0.233,3,0.0731,-8.318,1,14,12/1/1963,Spanish Harlem,0.0358,116.371,0.688,1963
0.506,955773,['Herb Alpert & the Tijuana Brass'],0.685,141520,0.609,0,Easy Listening,0.457,1,0.164,-8.999,1,14,12/1/1963,Winds Of Barcelona,0.0346,134.269,0.963,1963
0.836,955773,['Herb Alpert & the Tijuana Brass'],0.501,149680,0.264,0,Easy Listening,0.884,4,0.13,-11.962,0,12,12/1/1963,Green Leaves Of Summer,0.0274,85.726,0.227,1963
0.694,322027,['Nelson Riddle'],0.469,157240,0.162,0,Easy Listening,0.00104,0,0.0614,-16.607,1,30,1/1/1963,Lisbon Antigua,0.03,79.95,0.484,1963
0.917,305541,['Percy Faith'],0.114,222067,0.229,0,Easy Listening,0.843,0,0.138,-12.316,1,19,11/12/1963,********** (Across the Wide Missouri),0.0369,85.783,0.0397,1963
0.899,305541,['Percy Faith'],0.204,192973,0.403,0,Easy Listening,0.85,2,0.142,-9.611,1,18,11/12/1963,Tennessee Waltz,0.0335,99.508,0.24,1963
0.908,305541,['Percy Faith'],0.0843,244827,0.359,0,Easy Listening,0.696,0,0.145,-11.539,1,35,11/12/1963,Moon over Miami,0.0358,78.159,0.0786,1963
0.933,305541,['Percy Faith'],0.0859,216960,0.272,0,Easy Listening,0.526,5,0.113,-11.363,1,33,11/12/1963,Autumn in New York,0.0362,80.219,0.117,1963
0.944,305541,['Percy Faith'],0.19,155480,0.383,0,Easy Listening,0.841,7,0.304,-12.368,1,27,11/12/1963,Carolina Moon,0.0335,78.975,0.0514,1963
0.93,305541,['Percy Faith'],0.147,231960,0.304,0,Easy Listening,0.943,2,0.11,-11.513,1,23,11/12/1963,"Sunset (From ""Grand Canyon Suite"")",0.0328,74.896,0.0706,1963
0.682,869487,['Ray Conniff'],0.564,151360,0.524,0,Easy Listening,0.966,4,0.169,-8.753,1,23,1963,Never On Sunday,0.0363,117.336,0.66,1963
0.76,869487,['Ray Conniff'],0.473,168960,0.607,0,Easy Listening,0.0559,5,0.278,-10.659,0,17,1963,Mack The Knife,0.0327,83.94,0.362,1963
0.818,869487,['Ray Conniff'],0.534,164027,0.333,0,Easy Listening,0.506,2,0.299,-10.57,0,46,1963,Chanson D'Amour (Song of Love),0.0258,104.582,0.391,1963
0.679,869487,['Ray Conniff'],0.459,164293,0.559,0,Easy Listening,0.908,7,0.341,-10.233,0,42,1963,Volare (Nel Blu Dipinto Di Blu),0.0301,77.872,0.891,1963
0.74,869487,['Ray Conniff'],0.526,183293,0.469,0,Easy Listening,0.029,8,0.495,-9.68,1,21,1963,********* Hill,0.0308,121.873,0.742,1963
0.977,781399,['Jackie Gleason'],0.206,222427,0.121,0,Easy Listening,0.898,7,0.128,-20.664,1,18,4/12/1965,Everybody Loves ********,0.036,117.458,0.0568,1965
0.985,781399,['Jackie Gleason'],0.214,199053,0.171,0,Easy Listening,0.898,5,0.111,-18.141,0,18,4/12/1965,The Last Dance - Remastered,0.0357,77.946,0.0513,1965
0.981,781399,['Jackie Gleason'],0.155,186187,0.167,0,Easy Listening,0.913,5,0.106,-17.295,1,17,4/12/1965,I Wish You Love,0.0359,106.335,0.0751,1965
0.971,781399,['Jackie Gleason'],0.178,214280,0.187,0,Easy Listening,0.909,0,0.135,-16.556,1,17,4/12/1965,Be My Love,0.0382,73.587,0.081,1965
0.977,781399,['Jackie Gleason'],0.255,199120,0.12,0,Easy Listening,0.842,10,0.143,-17.106,0,23,4/12/1965,The Best Is Yet To Come - ***************,0.0332,72.015,0.114,1965
0.976,781399,['Jackie Gleason'],0.19,167893,0.0882,0,Easy Listening,0.923,5,0.11,-20.173,1,24,4/12/1965,Lazy Afternoon,0.0369,80.587,0.0543,1965
0.836,607028,['Arthur Lyman'],0.512,173227,0.0914,0,Easy Listening,0.752,7,0.117,-25.36,1,12,1965,Drifting Sampan,0.0401,79.862,0.0985,1965
0.785,748088,['Bert Kaempfert'],0.384,156147,0.434,0,Easy Listening,0.926,10,0.204,-7.435,1,17,1/1/1965,Moon Over Naples (Spanish Eyes),0.0308,56.204,0.325,1965
0.988,678009,['Henry Mancini'],0.247,161360,0.258,0,Easy Listening,2.57E-05,7,0.232,-10.024,1,30,1965,Dear Heart,0.0315,128.742,0.215,1965
0.979,955773,['Herb Alpert & the Tijuana Brass'],0.347,164547,0.298,0,Easy Listening,0.925,3,0.178,-14.461,1,54,4/1/1965,Ladyfingers,0.04,86.254,0.542,1965
0.771,955773,['Herb Alpert & the Tijuana Brass'],0.571,163747,0.424,0,Easy Listening,0.881,5,0.111,-11.109,0,49,4/1/1965,A Taste Of Honey,0.0368,79.956,0.502,1965
0.404,955773,['Herb Alpert & the Tijuana Brass'],0.832,126893,0.53,0,Easy Listening,0.956,8,0.0669,-11.55,1,51,10/1/1965,Spanish Flea,0.0788,81.673,0.867,1965
0.243,955773,['Herb Alpert & the Tijuana Brass'],0.761,154440,0.498,0,Easy Listening,0.92,8,0.0747,-10.415,1,44,4/1/1965,Whipped Cream,0.0484,147.836,0.964,1965
0.615,955773,['Herb Alpert & the Tijuana Brass'],0.776,125920,0.572,0,Easy Listening,0.528,5,0.041,-9.831,1,46,10/1/1965,Tijuana Taxi,0.0462,101.088,0.894,1965
0.642,955773,['Herb Alpert & the Tijuana Brass'],0.679,91840,0.518,0,Easy Listening,0.284,0,0.249,-11.52,0,41,4/1/1965,Green Peppers,0.0572,155.062,0.515,1965
0.712,955773,['Herb Alpert & the Tijuana Brass'],0.748,166253,0.223,0,Easy Listening,0.977,2,0.0924,-17.295,0,38,4/1/1965,Tangerine,0.035,101.388,0.68,1965
0.476,955773,['Herb Alpert & the Tijuana Brass'],0.818,103173,0.78,0,Easy Listening,0.68,1,0.243,-9.25,1,40,4/1/1965,Bittersweet Samba,0.0605,99.999,0.945,1965
0.547,955773,['Herb Alpert & the Tijuana Brass'],0.679,148813,0.528,0,Easy Listening,0.94,9,0.318,-10.346,0,35,4/1/1965,Lollipops And Roses,0.0299,89.796,0.85,1965
0.59,955773,['Herb Alpert & the Tijuana Brass'],0.556,180933,0.657,0,Easy Listening,0.783,2,0.313,-9.118,0,33,4/1/1965,Love ****** No. 9,0.0288,93.783,0.666,1965
0.154,955773,['Herb Alpert & the Tijuana Brass'],0.531,264853,0.642,0,Easy Listening,0.279,5,0.0584,-12.702,1,36,10/1/1965,Zorba The Greek,0.323,82.107,0.192,1965
0.53,955773,['Herb Alpert & the Tijuana Brass'],0.518,143387,0.268,0,Easy Listening,0.891,3,0.109,-16.069,1,32,4/1/1965,Lemon Tree,0.026,97.561,0.497,1965
0.754,955773,['Herb Alpert & the Tijuana Brass'],0.383,146613,0.334,0,Easy Listening,0.952,4,0.136,-10.598,0,33,10/1/1965,Mae,0.0315,135.558,0.657,1965
0.389,955773,['Herb Alpert & the Tijuana Brass'],0.674,132720,0.611,0,Easy Listening,0.24,10,0.0811,-9.035,1,30,4/1/1965,Butterball,0.0313,141.172,0.896,1965
0.0941,955773,['Herb Alpert & the Tijuana Brass'],0.595,132840,0.628,0,Easy Listening,0.924,7,0.21,-11.425,1,30,4/1/1965,El Garbanzo,0.0298,145.434,0.961,1965
0.793,955773,['Herb Alpert & the Tijuana Brass'],0.847,129720,0.528,0,Easy Listening,0.817,3,0.22,-10.787,1,30,4/1/1965,Peanuts,0.0637,107.982,0.99,1965
0.695,955773,['Herb Alpert & the Tijuana Brass'],0.7,164920,0.252,0,Easy Listening,0.838,8,0.104,-14.164,1,31,10/1/1965,More And More Amor,0.038,115.613,0.238,1965
0.227,955773,['Herb Alpert & the Tijuana Brass'],0.828,107987,0.414,0,Easy Listening,0.869,0,0.129,-13.339,1,34,10/1/1965,A Walk In The Black Forest,0.0379,94.009,0.759,1965
0.43,955773,['Herb Alpert & the Tijuana Brass'],0.646,130813,0.493,0,Easy Listening,0.615,9,0.151,-11.523,0,27,10/1/1965,I'm Getting Sentimental Over You,0.101,97.595,0.679,1965
0.428,955773,['Herb Alpert & the Tijuana Brass'],0.666,106080,0.754,0,Easy Listening,0.867,8,0.139,-10.667,1,27,10/1/1965,"Walk, Don't Run",0.086,90.011,0.887,1965
0.423,955773,['Herb Alpert & the Tijuana Brass'],0.553,153973,0.677,0,Easy Listening,0.962,4,0.185,-10.831,0,24,10/1/1965,3rd Man Theme,0.0712,153.174,0.768,1965
0.703,955773,['Herb Alpert & the Tijuana Brass'],0.695,165333,0.337,0,Easy Listening,0.0889,7,0.13,-14.22,0,23,10/1/1965,Felicia,0.0314,114.13,0.63,1965
0.666,955773,['Herb Alpert & the Tijuana Brass'],0.588,136240,0.656,0,Easy Listening,0.229,0,0.0663,-9.592,1,23,10/1/1965,Cinco De Mayo,0.0473,200.593,0.979,1965
0.696,955773,['Herb Alpert & the Tijuana Brass'],0.593,156760,0.317,0,Easy Listening,0.88,7,0.115,-12.203,0,23,10/1/1965,And The Angels Sing,0.0312,132.235,0.69,1965
